N_ID , 
0 , 0.398877 , 10.6999 , 18.8312 , 23.2432 , 22.7294 , 24.754 , 28.8067 , 28.952 , 27.2378 , 31.8687 ,  
1 , 1.69372 , 8.61299 , 17.8508 , 21.6275 , 21.5534 , 24.2949 , 27.4746 , 27.6665 , 26.7806 , 31.9006 ,  
2 , 1.37107 , 8.15339 , 16.1372 , 19.726 , 19.8147 , 22.2485 , 26.1309 , 26.6523 , 25.2082 , 29.6325 ,  
3 , 1.76183 , 9.70585 , 13.3268 , 17.0078 , 17.821 , 20.0947 , 24.4328 , 25.6625 , 24.5916 , 28.8969 ,  
4 , 0.995758 , 11.1668 , 13.7296 , 18.1063 , 18.1193 , 21.3037 , 24.5383 , 25.0432 , 24.3697 , 29.3602 ,  
5 , 1.0513 , 8.37342 , 15.7782 , 20.1511 , 19.7534 , 22.453 , 25.3668 , 26.0407 , 24.9127 , 29.7874 ,  
6 , 1.68566 , 11.7561 , 16.2643 , 20.0634 , 19.6807 , 22.5109 , 26.259 , 26.464 , 25.1948 , 30.1216 ,  
7 , 0.159795 , 11.6137 , 21.8281 , 23.9662 , 23.5843 , 25.1663 , 27.7024 , 28.3843 , 26.4972 , 30.957 ,  
8 , 0.264718 , 12.5045 , 20.7418 , 23.6293 , 23.5141 , 25.5636 , 29.3284 , 29.4343 , 27.8562 , 32.4951 ,  
9 , 0.390149 , 9.52818 , 19.4324 , 21.6828 , 22.1799 , 24.4737 , 28.0533 , 28.4776 , 27.2963 , 32.0419 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
