N_ID , 
0 , 0.089816 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
1 , 0.592303 , 0.342303 , 1.3423 , 2.3423 , 3.3423 , 4.3423 , 5.3423 , 6.3423 , 7.3423 , 8.3423 ,  
2 , 0.539048 , 1.53905 , 2.53905 , 3.53905 , 4.53905 , 5.53905 , 6.53905 , 7.53905 , 8.53905 , 9.53905 ,  
3 , 0.0311594 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
4 , 0.973205 , 1.9732 , 2.9732 , 3.9732 , 4.9732 , 5.9732 , 6.9732 , 7.9732 , 8.9732 , 9.9732 ,  
5 , 0.145451 , 1.14545 , 2.14545 , 3.14545 , 4.14545 , 5.14545 , 6.14545 , 7.14545 , 8.14545 , 9.14545 ,  
6 , 0.373516 , 1.37352 , 2.37352 , 3.37352 , 4.37352 , 5.37352 , 6.37352 , 7.37352 , 8.37352 , 9.37352 ,  
7 , 0.735466 , 1.73547 , 2.73547 , 3.73547 , 4.73547 , 5.73547 , 6.73547 , 7.73547 , 8.73547 , 9.73547 ,  
8 , 0.16892 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
9 , 0.837336 , 0.587336 , 1.58734 , 2.58734 , 3.58734 , 4.58734 , 5.58734 , 6.58734 , 7.58734 , 8.58734 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
