N_ID , 
0 , 0.763115 , 1.76312 , 2.76312 , 3.76312 , 4.76312 , 5.76312 , 6.76312 , 7.76312 , 8.76311 , 9.76311 ,  
1 , 0.44731 , 0.19731 , 1.19731 , 2.19731 , 3.19731 , 4.19731 , 5.19731 , 6.19731 , 7.19731 , 8.19731 ,  
2 , 0.753471 , 0.503471 , 1.50347 , 2.50347 , 3.50347 , 4.50347 , 5.50347 , 6.50347 , 7.50347 , 8.50347 ,  
3 , 0.338176 , 1.33818 , 2.33818 , 3.33818 , 4.33818 , 5.33818 , 6.33818 , 7.33818 , 8.33818 , 9.33818 ,  
4 , 0.835597 , 1.8356 , 2.8356 , 3.8356 , 4.8356 , 5.8356 , 6.8356 , 7.8356 , 8.8356 , 9.8356 ,  
5 , 0.805048 , 0.555048 , 1.55505 , 2.55505 , 3.55505 , 4.55505 , 5.55505 , 6.55505 , 7.55505 , 8.55505 ,  
6 , 0.362865 , 1.36287 , 2.36286 , 3.36286 , 4.36286 , 5.36286 , 6.36286 , 7.36286 , 8.36287 , 9.36287 ,  
7 , 0.237495 , 1.2375 , 2.23749 , 3.23749 , 4.23749 , 5.23749 , 6.23749 , 7.23749 , 8.2375 , 9.2375 ,  
8 , 0.628773 , 0.378773 , 1.37877 , 2.37877 , 3.37877 , 4.37877 , 5.37877 , 6.37877 , 7.37877 , 8.37877 ,  
9 , 0.930509 , 0.680509 , 1.68051 , 2.68051 , 3.68051 , 4.68051 , 5.68051 , 6.68051 , 7.68051 , 8.68051 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
