t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
4 , 0.453597 , 0.694961 , -0.803388 , 0.861006 , 0.361797 , 0.213501 , 0.535997 , 0.986425 , 0.566393 , -0.982324
5 , 0.296854 , 0.591662 , 0.888229 , 0.39339 , 0.27676 , 0.565905 , -0.400177 , 0.94724 , 0.5682 , -0.538951
6 , 0.935545 , 0.986114 , 0.74279 , 0.874325 , 0.921079 , -0.835017 , 0.881954 , 0.655629 , 0.908292 , 0.592547
7 , 0.619691 , 0.302176 , 0.399469 , -0.345073 , -0.31055 , 0.455159 , 0.829023 , 0.33582 , 0.529868 , 0.331401
8 , 0.37188 , 0.462386 , -0.668838 , -0.299246 , 0.514609 , 0.26946 , 0.973705 , 0.733561 , 0.831172 , -0.390167
9 , 0.692959 , 0.906882 , 0.604627 , 0.671572 , 0.277078 , -0.774358 , 0.39444 , 0.778924 , 0.953148 , 0.337919

t = 2
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.972472 , 0.39552 , -0.142094 , -0.628742 , 0.641865 , 0.689138 , -0.0734886 , 0.880184 , 0.879269 , 0.0220344
1 , 0.59798 , 0.966887 , 0.0426649 , -0.089053 , 0.574297 , 0.178259 , 0.117222 , 0.928373 , 0.864345 , 0.856563
2 , 0.61784 , -0.953514 , -0.535982 , 0.666884 , 0.578796 , -0.398536 , 0.674717 , 0.667392 , 0.628036 , 0.640028
3 , 0.453865 , -0.579992 , 0.751946 , 0.699381 , 0.861641 , 0.748088 , 0.519663 , -0.631678 , 0.872433 , 0.965844
4 , 0.562877 , 0.755969 , -0.84271 , 0.888805 , 0.489438 , 0.370801 , 0.628797 , 0.98914 , 0.653114 , -0.985859
5 , 0.437483 , 0.67333 , 0.910583 , 0.514712 , 0.421408 , 0.652724 , -0.520142 , 0.957792 , 0.65456 , -0.631161
6 , 0.935545 , 0.986114 , 0.74279 , 0.874325 , 0.921079 , -0.835017 , 0.881954 , 0.655629 , 0.908292 , 0.592547
7 , 0.619691 , 0.302176 , 0.399469 , -0.345073 , -0.31055 , 0.455159 , 0.829023 , 0.33582 , 0.529868 , 0.331401
8 , 0.37188 , 0.462386 , -0.668838 , -0.299246 , 0.514609 , 0.26946 , 0.973705 , 0.733561 , 0.831172 , -0.390167
9 , 0.692959 , 0.906882 , 0.604627 , 0.671572 , 0.277078 , -0.774358 , 0.39444 , 0.778924 , 0.953148 , 0.337919

t = 3
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.972472 , 0.39552 , -0.142094 , -0.628742 , 0.641865 , 0.689138 , -0.0734886 , 0.880184 , 0.879269 , 0.0220344
1 , 0.678384 , 0.97351 , 0.234132 , -0.271242 , 0.659438 , 0.342607 , 0.293777 , 0.942698 , 0.891476 , 0.88525
2 , 0.694272 , -0.962811 , -0.628786 , 0.733508 , 0.663037 , -0.518829 , 0.739773 , 0.733914 , 0.702428 , 0.712022
3 , 0.453865 , -0.579992 , 0.751946 , 0.699381 , 0.861641 , 0.748088 , 0.519663 , -0.631678 , 0.872433 , 0.965844
4 , 0.562877 , 0.755969 , -0.84271 , 0.888805 , 0.489438 , 0.370801 , 0.628797 , 0.98914 , 0.653114 , -0.985859
5 , 0.437483 , 0.67333 , 0.910583 , 0.514712 , 0.421408 , 0.652724 , -0.520142 , 0.957792 , 0.65456 , -0.631161
6 , 0.948436 , 0.988891 , 0.794232 , 0.89946 , 0.936863 , -0.868014 , 0.905564 , 0.724503 , 0.926633 , 0.674038
7 , 0.619691 , 0.302176 , 0.399469 , -0.345073 , -0.31055 , 0.455159 , 0.829023 , 0.33582 , 0.529868 , 0.331401
8 , 0.37188 , 0.462386 , -0.668838 , -0.299246 , 0.514609 , 0.26946 , 0.973705 , 0.733561 , 0.831172 , -0.390167
9 , 0.754367 , 0.925506 , 0.683701 , 0.737258 , 0.421662 , -0.819487 , 0.515552 , 0.823139 , 0.962518 , 0.470335

t = 4
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.977978 , 0.516416 , -0.313675 , -0.702994 , 0.713492 , 0.751311 , -0.258791 , 0.904148 , 0.903415 , 0.217627
1 , 0.742707 , 0.978808 , 0.387305 , -0.416994 , 0.72755 , 0.474086 , 0.435022 , 0.954159 , 0.913181 , 0.9082
2 , 0.694272 , -0.962811 , -0.628786 , 0.733508 , 0.663037 , -0.518829 , 0.739773 , 0.733914 , 0.702428 , 0.712022
3 , 0.453865 , -0.579992 , 0.751946 , 0.699381 , 0.861641 , 0.748088 , 0.519663 , -0.631678 , 0.872433 , 0.965844
4 , 0.650302 , 0.804775 , -0.874168 , 0.911044 , 0.59155 , 0.496641 , 0.703038 , 0.991312 , 0.722492 , -0.988687
5 , 0.549986 , 0.738664 , 0.928467 , 0.611769 , 0.537126 , 0.722179 , -0.616113 , 0.966233 , 0.723648 , -0.704929
6 , 0.958749 , 0.991113 , 0.835386 , 0.919568 , 0.949491 , -0.894411 , 0.924451 , 0.779603 , 0.941307 , 0.73923
7 , 0.619691 , 0.302176 , 0.399469 , -0.345073 , -0.31055 , 0.455159 , 0.829023 , 0.33582 , 0.529868 , 0.331401
8 , 0.37188 , 0.462386 , -0.668838 , -0.299246 , 0.514609 , 0.26946 , 0.973705 , 0.733561 , 0.831172 , -0.390167
9 , 0.754367 , 0.925506 , 0.683701 , 0.737258 , 0.421662 , -0.819487 , 0.515552 , 0.823139 , 0.962518 , 0.470335

t = 5
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.977978 , 0.516416 , -0.313675 , -0.702994 , 0.713492 , 0.751311 , -0.258791 , 0.904148 , 0.903415 , 0.217627
1 , 0.794166 , 0.983046 , 0.509844 , -0.533595 , 0.78204 , 0.579268 , 0.548017 , 0.963327 , 0.930545 , 0.92656
2 , 0.694272 , -0.962811 , -0.628786 , 0.733508 , 0.663037 , -0.518829 , 0.739773 , 0.733914 , 0.702428 , 0.712022
3 , 0.453865 , -0.579992 , 0.751946 , 0.699381 , 0.861641 , 0.748088 , 0.519663 , -0.631678 , 0.872433 , 0.965844
4 , 0.720241 , 0.84382 , -0.899334 , 0.928835 , 0.67324 , 0.597313 , 0.76243 , 0.99305 , 0.777993 , -0.99095
5 , 0.549986 , 0.738664 , 0.928467 , 0.611769 , 0.537126 , 0.722179 , -0.616113 , 0.966233 , 0.723648 , -0.704929
6 , 0.958749 , 0.991113 , 0.835386 , 0.919568 , 0.949491 , -0.894411 , 0.924451 , 0.779603 , 0.941307 , 0.73923
7 , 0.695752 , 0.441741 , 0.519575 , -0.476058 , -0.44844 , 0.564127 , 0.863218 , 0.468656 , 0.623895 , 0.46512
8 , 0.497504 , 0.569909 , -0.73507 , -0.439397 , 0.611687 , 0.415568 , 0.978964 , 0.786849 , 0.864937 , -0.512134
9 , 0.803494 , 0.940404 , 0.746961 , 0.789806 , 0.53733 , -0.855589 , 0.612441 , 0.858511 , 0.970015 , 0.576268

t = 6
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.982382 , 0.613133 , -0.45094 , -0.762395 , 0.770794 , 0.801049 , -0.407033 , 0.923318 , 0.922732 , 0.374102
1 , 0.835332 , 0.986437 , 0.607876 , -0.626876 , 0.825632 , 0.663415 , 0.638414 , 0.970662 , 0.944436 , 0.941248
2 , 0.755418 , -0.970249 , -0.703028 , 0.786806 , 0.730429 , -0.615063 , 0.791819 , 0.787131 , 0.761943 , 0.769618
3 , 0.453865 , -0.579992 , 0.751946 , 0.699381 , 0.861641 , 0.748088 , 0.519663 , -0.631678 , 0.872433 , 0.965844
4 , 0.776193 , 0.875056 , -0.919468 , 0.943068 , 0.738592 , 0.67785 , 0.809944 , 0.99444 , 0.822395 , -0.99276
5 , 0.549986 , 0.738664 , 0.928467 , 0.611769 , 0.537126 , 0.722179 , -0.616113 , 0.966233 , 0.723648 , -0.704929
6 , 0.958749 , 0.991113 , 0.835386 , 0.919568 , 0.949491 , -0.894411 , 0.924451 , 0.779603 , 0.941307 , 0.73923
7 , 0.695752 , 0.441741 , 0.519575 , -0.476058 , -0.44844 , 0.564127 , 0.863218 , 0.468656 , 0.623895 , 0.46512
8 , 0.598003 , 0.655927 , -0.788056 , -0.551518 , 0.68935 , 0.532454 , 0.983171 , 0.829479 , 0.89195 , -0.609707
9 , 0.842795 , 0.952324 , 0.797569 , 0.831845 , 0.629864 , -0.884472 , 0.689953 , 0.886809 , 0.976012 , 0.661015

t = 7
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.985906 , 0.690506 , -0.560752 , -0.809916 , 0.816635 , 0.840839 , -0.525626 , 0.938654 , 0.938186 , 0.499282
1 , 0.835332 , 0.986437 , 0.607876 , -0.626876 , 0.825632 , 0.663415 , 0.638414 , 0.970662 , 0.944436 , 0.941248
2 , 0.755418 , -0.970249 , -0.703028 , 0.786806 , 0.730429 , -0.615063 , 0.791819 , 0.787131 , 0.761943 , 0.769618
3 , 0.563092 , -0.663994 , 0.801556 , 0.759504 , 0.889313 , 0.79847 , 0.61573 , -0.705343 , 0.897946 , 0.972675
4 , 0.820955 , 0.900045 , -0.935574 , 0.954455 , 0.790874 , 0.74228 , 0.847955 , 0.995552 , 0.857916 , -0.994208
5 , 0.549986 , 0.738664 , 0.928467 , 0.611769 , 0.537126 , 0.722179 , -0.616113 , 0.966233 , 0.723648 , -0.704929
6 , 0.958749 , 0.991113 , 0.835386 , 0.919568 , 0.949491 , -0.894411 , 0.924451 , 0.779603 , 0.941307 , 0.73923
7 , 0.756602 , 0.553393 , 0.61566 , -0.580847 , -0.558752 , 0.651302 , 0.890575 , 0.574925 , 0.699116 , 0.572096
8 , 0.678403 , 0.724742 , -0.830445 , -0.641214 , 0.75148 , 0.625964 , 0.986537 , 0.863583 , 0.91356 , -0.687765
9 , 0.874236 , 0.961859 , 0.838055 , 0.865476 , 0.703891 , -0.907577 , 0.751962 , 0.909447 , 0.980809 , 0.728812

t = 8
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.988725 , 0.752405 , -0.648602 , -0.847933 , 0.853308 , 0.872671 , -0.620501 , 0.950924 , 0.950548 , 0.599425
1 , 0.868266 , 0.98915 , 0.6863 , -0.701501 , 0.860506 , 0.730732 , 0.710731 , 0.976529 , 0.955549 , 0.952999
2 , 0.804334 , -0.976199 , -0.762423 , 0.829445 , 0.784343 , -0.692051 , 0.833455 , 0.829705 , 0.809554 , 0.815694
3 , 0.650474 , -0.731195 , 0.841245 , 0.807604 , 0.91145 , 0.838776 , 0.692584 , -0.764274 , 0.918357 , 0.97814
4 , 0.856764 , 0.920036 , -0.948459 , 0.963564 , 0.832699 , 0.793824 , 0.878364 , 0.996441 , 0.886333 , -0.995366
5 , 0.549986 , 0.738664 , 0.928467 , 0.611769 , 0.537126 , 0.722179 , -0.616113 , 0.966233 , 0.723648 , -0.704929
6 , 0.958749 , 0.991113 , 0.835386 , 0.919568 , 0.949491 , -0.894411 , 0.924451 , 0.779603 , 0.941307 , 0.73923
7 , 0.805282 , 0.642714 , 0.692528 , -0.664677 , -0.647002 , 0.721042 , 0.91246 , 0.65994 , 0.759293 , 0.657677
8 , 0.742722 , 0.779793 , -0.864356 , -0.712971 , 0.801184 , 0.700771 , 0.98923 , 0.890867 , 0.930848 , -0.750212
9 , 0.874236 , 0.961859 , 0.838055 , 0.865476 , 0.703891 , -0.907577 , 0.751962 , 0.909447 , 0.980809 , 0.728812

t = 9
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , -0.988725 , 0.752405 , -0.648602 , -0.847933 , 0.853308 , 0.872671 , -0.620501 , 0.950924 , 0.950548 , 0.599425
1 , 0.868266 , 0.98915 , 0.6863 , -0.701501 , 0.860506 , 0.730732 , 0.710731 , 0.976529 , 0.955549 , 0.952999
2 , 0.843467 , -0.980959 , -0.809938 , 0.863556 , 0.827475 , -0.75364 , 0.866764 , 0.863764 , 0.847643 , 0.852556
3 , 0.650474 , -0.731195 , 0.841245 , 0.807604 , 0.91145 , 0.838776 , 0.692584 , -0.764274 , 0.918357 , 0.97814
4 , 0.856764 , 0.920036 , -0.948459 , 0.963564 , 0.832699 , 0.793824 , 0.878364 , 0.996441 , 0.886333 , -0.995366
5 , 0.639989 , 0.790931 , 0.942773 , 0.689416 , 0.629701 , 0.777743 , -0.692891 , 0.972987 , 0.778918 , -0.763943
6 , 0.966999 , 0.99289 , 0.868308 , 0.935654 , 0.959593 , -0.915529 , 0.939561 , 0.823682 , 0.953045 , 0.791384
7 , 0.805282 , 0.642714 , 0.692528 , -0.664677 , -0.647002 , 0.721042 , 0.91246 , 0.65994 , 0.759293 , 0.657677
8 , 0.742722 , 0.779793 , -0.864356 , -0.712971 , 0.801184 , 0.700771 , 0.98923 , 0.890867 , 0.930848 , -0.750212
9 , 0.874236 , 0.961859 , 0.838055 , 0.865476 , 0.703891 , -0.907577 , 0.751962 , 0.909447 , 0.980809 , 0.728812

