N_ID , 
0 , 0.687643 , 8.02383 , 13.7023 , 18.2208 , 22.3397 , 23.7835 , 26.3444 , 27.2332 , 27.4422 , 29.0044 ,  
1 , 0.165227 , 4.68075 , 11.0673 , 14.3385 , 17.2475 , 18.3568 , 20.2705 , 20.926 , 21.3357 , 22.5015 ,  
2 , 0.472915 , 8.00522 , 14.1303 , 17.0257 , 20.9767 , 21.6911 , 24.0999 , 24.4394 , 24.2855 , 26.6136 ,  
3 , 0.315378 , 9.24362 , 13.7984 , 16.3866 , 20.6704 , 21.322 , 23.7569 , 23.7768 , 24.5725 , 26.2577 ,  
4 , 0.529618 , 8.14806 , 10.8773 , 14.697 , 18.153 , 19.941 , 21.5103 , 22.0578 , 22.6748 , 23.7292 ,  
5 , 1.54784 , 7.07985 , 14.9959 , 16.9401 , 21.4467 , 21.2825 , 23.5856 , 23.0631 , 22.9996 , 24.5744 ,  
6 , 1.85333 , 8.67382 , 17.1687 , 20.3913 , 23.5242 , 24.4514 , 26.6817 , 27.2292 , 26.633 , 28.718 ,  
7 , 0.8287 , 6.13309 , 14.8724 , 17.0201 , 19.821 , 20.9285 , 23.0923 , 23.0825 , 23.2389 , 24.526 ,  
8 , 1.31217 , 6.34391 , 14.6648 , 18.0085 , 20.963 , 22.0411 , 23.7706 , 24.4645 , 24.5102 , 26.1351 ,  
9 , 1.37785 , 9.41746 , 11.7258 , 15.2786 , 18.2115 , 19.2372 , 21.4791 , 22.206 , 22.3282 , 23.8777 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
