N_ID , 
0 , 0.469039 , 0.219039 , 1.21904 , 2.21904 , 3.21904 , 4.21904 , 5.21904 , 6.21904 , 7.21904 , 8.21904 ,  
1 , 0.600421 , 1.60042 , 2.60042 , 3.60042 , 4.60042 , 5.60042 , 6.60042 , 7.60042 , 8.60042 , 9.60042 ,  
2 , 0.367595 , 0.117595 , 1.1176 , 2.1176 , 3.1176 , 4.1176 , 5.1176 , 6.1176 , 7.1176 , 8.1176 ,  
3 , 0.116672 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
4 , 0.613392 , 1.61339 , 2.61339 , 3.61339 , 4.61339 , 5.61339 , 6.61339 , 7.61339 , 8.61339 , 9.61339 ,  
5 , 0.703482 , 1.70348 , 2.70348 , 3.70348 , 4.70348 , 5.70348 , 6.70348 , 7.70348 , 8.70348 , 9.70348 ,  
6 , 0.756615 , 1.75661 , 2.75661 , 3.75661 , 4.75661 , 5.75661 , 6.75661 , 7.75661 , 8.75661 , 9.75661 ,  
7 , 0.935331 , 1.93533 , 2.93533 , 3.93533 , 4.93533 , 5.93533 , 6.93533 , 7.93533 , 8.93533 , 9.93533 ,  
8 , 0.960601 , 1.9606 , 2.9606 , 3.9606 , 4.9606 , 5.9606 , 6.9606 , 7.9606 , 8.9606 , 9.9606 ,  
9 , 0.97351 , 0.72351 , 1.72351 , 2.72351 , 3.72351 , 4.72351 , 5.72351 , 6.72351 , 7.72351 , 8.72351 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
