t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
9 , 0.340103 , 0.935994 , 0.458219 , 0.48055 , 0.464209 , 0.413315 , 0.591831 , 0.470901 , 0.257363 , 0.715591

t = 7
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.709835 , 0.472442 , 0.254253 , 0.479015 , -0.809523 , 0.617666 , -0.332194 , -0.629859 , 0.588858 , -0.436635
1 , -0.638994 , 0.657333 , 0.35717 , 0.367833 , 0.487606 , -0.281833 , 0.589119 , 0.632735 , 0.411078 , 0.425761
2 , -0.606092 , 0.593685 , -0.764343 , 0.432035 , 0.368215 , 0.280988 , 0.532365 , 0.625007 , 0.690709 , 0.527189
3 , 0.487974 , -0.788962 , 0.778311 , 0.767217 , 0.452901 , 0.684714 , 0.749946 , 0.502164 , 0.8622 , 0.949318
4 , 0.908372 , 0.49163 , 0.313776 , 0.590551 , -0.853208 , -0.340689 , 0.589899 , -0.700536 , 0.652985 , 0.42389
5 , 0.721388 , 0.639 , 0.47906 , -0.198176 , 0.568109 , 0.593175 , 0.389992 , 0.188964 , -0.247854 , 0.453516
6 , 0.135703 , 0.568509 , 0.582998 , 0.25284 , 0.460207 , 0.231378 , 0.67935 , 0.255017 , -0.191253 , -0.586268
7 , -0.42858 , 0.52088 , 0.572578 , 0.467649 , -0.751487 , 0.162375 , 0.411851 , 0.963186 , 0.924023 , 0.397383
8 , 0.735105 , 0.528052 , -0.762222 , 0.548523 , 0.678447 , 0.547934 , -0.220049 , -0.757855 , 0.98815 , 0.585489
9 , 0.472083 , 0.948795 , 0.458219 , 0.58444 , 0.571367 , 0.413315 , 0.591831 , 0.576721 , 0.405891 , 0.772473

t = 8
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.767868 , 0.577954 , 0.254253 , 0.583212 , -0.847618 , 0.694133 , -0.465755 , -0.629859 , 0.588858 , -0.436635
1 , -0.711195 , 0.725867 , 0.35717 , 0.494266 , 0.590084 , -0.425466 , 0.671295 , 0.632735 , 0.411078 , 0.425761
2 , -0.484873 , 0.474948 , -0.764343 , 0.345628 , 0.294572 , 0.22479 , 0.425892 , 0.625007 , 0.690709 , 0.527189
3 , 0.590379 , -0.83117 , 0.778311 , 0.813774 , 0.562321 , 0.747771 , 0.799956 , 0.502164 , 0.8622 , 0.949318
4 , 0.926698 , 0.593304 , 0.313776 , 0.672441 , -0.882566 , -0.472551 , 0.671919 , -0.700536 , 0.652985 , 0.42389
5 , 0.777111 , 0.7112 , 0.47906 , -0.358541 , 0.654487 , 0.67454 , 0.511994 , 0.188964 , -0.247854 , 0.453516
6 , 0.308563 , 0.654807 , 0.582998 , 0.402272 , 0.568166 , 0.385103 , 0.74348 , 0.255017 , -0.191253 , -0.586268
7 , -0.342864 , 0.416704 , 0.572578 , 0.374119 , -0.601189 , 0.1299 , 0.329481 , 0.963186 , 0.924023 , 0.397383
8 , 0.588084 , 0.422442 , -0.762222 , 0.438819 , 0.542758 , 0.438347 , -0.176039 , -0.757855 , 0.98815 , 0.585489
9 , 0.377666 , 0.759036 , 0.458219 , 0.467552 , 0.457093 , 0.330652 , 0.473465 , 0.576721 , 0.405891 , 0.772473

t = 9
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.767868 , 0.577954 , 0.254253 , 0.466569 , -0.678095 , 0.694133 , -0.372604 , -0.629859 , 0.588858 , -0.436635
1 , -0.711195 , 0.725867 , 0.35717 , 0.395413 , 0.472068 , -0.425466 , 0.537036 , 0.632735 , 0.411078 , 0.425761
2 , -0.484873 , 0.474948 , -0.764343 , 0.276502 , 0.235658 , 0.22479 , 0.340713 , 0.625007 , 0.690709 , 0.527189
3 , 0.590379 , -0.83117 , 0.778311 , 0.851019 , 0.649856 , 0.747771 , 0.839965 , 0.502164 , 0.8622 , 0.949318
4 , 0.926698 , 0.593304 , 0.313776 , 0.737953 , -0.906053 , -0.472551 , 0.737535 , -0.700536 , 0.652985 , 0.42389
5 , 0.777111 , 0.7112 , 0.47906 , -0.286833 , 0.52359 , 0.67454 , 0.409595 , 0.188964 , -0.247854 , 0.453516
6 , 0.308563 , 0.654807 , 0.582998 , 0.521818 , 0.654532 , 0.385103 , 0.794784 , 0.255017 , -0.191253 , -0.586268
7 , -0.342864 , 0.416704 , 0.572578 , 0.299295 , -0.480952 , 0.1299 , 0.263585 , 0.963186 , 0.924023 , 0.397383
8 , 0.588084 , 0.422442 , -0.762222 , 0.351055 , 0.434206 , 0.438347 , -0.140831 , -0.757855 , 0.98815 , 0.585489
9 , 0.377666 , 0.759036 , 0.458219 , 0.374042 , 0.365675 , 0.330652 , 0.378772 , 0.576721 , 0.405891 , 0.772473

