N_ID , 
0 , 1.7481 , 2.70141 , 11.0802 , 12.5019 , 15.4233 , 19.5915 , 20.9298 , 21.9893 , 21.691 , 24.4536 ,  
1 , 0.273324 , 3.49528 , 11.7535 , 14.5778 , 17.0827 , 20.5697 , 23.3204 , 24.8978 , 24.497 , 27.2508 ,  
2 , 1.96039 , 1.94082 , 12.7099 , 7.65653 , 11.6536 , 15.12 , 18.1447 , 20.6802 , 20.8138 , 23.1675 ,  
3 , 1.37931 , 3.32905 , 15.2228 , 16.4045 , 19.7414 , 22.7414 , 24.8538 , 27.5795 , 26.5891 , 29.1378 ,  
4 , 1.87689 , 5.20353 , 15.0093 , 17.3654 , 20.2654 , 24.2553 , 26.0144 , 26.423 , 27.2385 , 29.3103 ,  
5 , 0.538163 , 3.51331 , 13.9851 , 14.6744 , 16.7177 , 20.1889 , 21.7727 , 22.471 , 22.2586 , 24.3074 ,  
6 , 1.84118 , 5.33447 , 12.5122 , 14.8987 , 17.8677 , 21.3692 , 23.557 , 24.6078 , 24.6463 , 26.6031 ,  
7 , 1.82421 , 1.91522 , 13.6111 , 8.09298 , 11.5595 , 15.4927 , 18.0773 , 18.8142 , 20.3342 , 22.4635 ,  
8 , 1.94055 , 5.55902 , 14.5486 , 14.45 , 16.9406 , 20.8497 , 21.9208 , 22.3339 , 22.017 , 24.052 ,  
9 , 1.17142 , 5.72356 , 14.7521 , 17.7413 , 21.2975 , 23.8056 , 25.3427 , 27.6474 , 27.0233 , 29.3635 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
