t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
4 , 0.793562 , 0.904099 , 0.368561 , 0.25096 , -0.601746 , 0.73867 , 0.602533 , -0.284506 , 0.497003 , -0.691827
5 , 0.0149536 , -0.458803 , 0.547478 , 0.269784 , 0.0955889 , 0.947844 , 0.178775 , 0.386682 , 0.615605 , -0.364874
6 , 0.868016 , 0.265535 , 0.438308 , 0.663222 , 0.717711 , 0.231361 , 0.980136 , 0.791693 , 0.301155 , 0.730837
7 , 0.632138 , -0.306821 , 0.403893 , 0.845845 , 0.252293 , -0.92938 , 0.836308 , 0.592907 , 0.483563 , 0.449252
8 , -0.74781 , 0.446907 , 0.69876 , 0.415265 , 0.731775 , 0.560686 , 0.651303 , 0.211719 , 0.952499 , -0.464443
9 , 0.640245 , -0.3335 , 0.227424 , 0.0129887 , 0.814018 , 0.000305185 , 0.331509 , 0.32501 , 0.739354 , 0.635497

t = 4
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.874134 , 0.642723 , 0.60316 , 0.267043 , -0.75261 , 0.676797 , 0.941529 , 0.459651 , 0.4935 , 0.684307
1 , 0.589334 , 0.381465 , 0.706871 , 0.447621 , 0.488018 , 0.29866 , 0.506025 , 0.732322 , 0.59974 , 0.780917
2 , 0.739183 , 0.680654 , 0.489703 , 0.564757 , 0.714431 , 0.825605 , 0.564678 , -0.971947 , -0.85105 , 0.664469
3 , -0.535574 , 0.0350597 , 0.260441 , 0.487729 , 0.43599 , 0.0158452 , -0.469634 , 0.265603 , 0.375025 , -0.0419544
4 , 0.63485 , 0.723279 , 0.294849 , 0.25096 , -0.601746 , 0.590936 , 0.482026 , -0.284506 , 0.497003 , -0.691827
5 , 0.211963 , -0.567042 , 0.637982 , 0.269784 , 0.0955889 , 0.958275 , 0.34302 , 0.386682 , 0.615605 , -0.364874
6 , 0.894412 , 0.412428 , 0.550646 , 0.663222 , 0.717711 , 0.385089 , 0.984109 , 0.791693 , 0.301155 , 0.730837
7 , 0.50571 , -0.245457 , 0.323114 , 0.845845 , 0.252293 , -0.743504 , 0.669047 , 0.592907 , 0.483563 , 0.449252
8 , -0.598248 , 0.357526 , 0.559008 , 0.415265 , 0.731775 , 0.448549 , 0.521042 , 0.211719 , 0.952499 , -0.464443
9 , 0.512196 , -0.2668 , 0.181939 , 0.0129887 , 0.814018 , 0.000244148 , 0.265207 , 0.32501 , 0.739354 , 0.635497

t = 5
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.899307 , 0.642723 , 0.60316 , 0.267043 , -0.802088 , 0.676797 , 0.941529 , 0.459651 , 0.4935 , 0.684307
1 , 0.471467 , 0.381465 , 0.706871 , 0.447621 , 0.390414 , 0.29866 , 0.506025 , 0.732322 , 0.59974 , 0.780917
2 , 0.591347 , 0.680654 , 0.489703 , 0.564757 , 0.571545 , 0.825605 , 0.564678 , -0.971947 , -0.85105 , 0.664469
3 , -0.428459 , 0.0350597 , 0.260441 , 0.487729 , 0.348792 , 0.0158452 , -0.469634 , 0.265603 , 0.375025 , -0.0419544
4 , 0.70788 , 0.723279 , 0.294849 , 0.25096 , -0.681397 , 0.590936 , 0.482026 , -0.284506 , 0.497003 , -0.691827
5 , 0.16957 , -0.567042 , 0.637982 , 0.269784 , 0.0764711 , 0.958275 , 0.34302 , 0.386682 , 0.615605 , -0.364874
6 , 0.71553 , 0.412428 , 0.550646 , 0.663222 , 0.574169 , 0.385089 , 0.984109 , 0.791693 , 0.301155 , 0.730837
7 , 0.404568 , -0.245457 , 0.323114 , 0.845845 , 0.201834 , -0.743504 , 0.669047 , 0.592907 , 0.483563 , 0.449252
8 , -0.478598 , 0.357526 , 0.559008 , 0.415265 , 0.58542 , 0.448549 , 0.521042 , 0.211719 , 0.952499 , -0.464443
9 , 0.409757 , -0.2668 , 0.181939 , 0.0129887 , 0.651214 , 0.000244148 , 0.265207 , 0.32501 , 0.739354 , 0.635497

t = 6
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.919446 , 0.642723 , 0.60316 , 0.267043 , -0.802088 , 0.741437 , 0.953224 , 0.459651 , 0.5948 , 0.747445
1 , 0.377174 , 0.381465 , 0.706871 , 0.447621 , 0.390414 , 0.238928 , 0.40482 , 0.732322 , 0.479792 , 0.624734
2 , 0.473077 , 0.680654 , 0.489703 , 0.564757 , 0.571545 , 0.660484 , 0.451743 , -0.971947 , -0.68084 , 0.531575
3 , -0.342767 , 0.0350597 , 0.260441 , 0.487729 , 0.348792 , 0.0126762 , -0.375708 , 0.265603 , 0.30002 , -0.0335635
4 , 0.566304 , 0.723279 , 0.294849 , 0.25096 , -0.681397 , 0.472749 , 0.385621 , -0.284506 , 0.397602 , -0.553461
5 , 0.335656 , -0.567042 , 0.637982 , 0.269784 , 0.0764711 , 0.96662 , 0.474416 , 0.386682 , 0.692484 , -0.4919
6 , 0.772424 , 0.412428 , 0.550646 , 0.663222 , 0.574169 , 0.508071 , 0.987287 , 0.791693 , 0.440924 , 0.784669
7 , 0.323655 , -0.245457 , 0.323114 , 0.845845 , 0.201834 , -0.594803 , 0.535237 , 0.592907 , 0.386851 , 0.359402
8 , -0.582879 , 0.357526 , 0.559008 , 0.415265 , 0.58542 , 0.558839 , 0.616834 , 0.211719 , 0.961999 , -0.571554
9 , 0.527806 , -0.2668 , 0.181939 , 0.0129887 , 0.651214 , 0.200195 , 0.412166 , 0.32501 , 0.791483 , 0.708397

t = 7
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.935556 , 0.714179 , 0.60316 , 0.267043 , -0.802088 , 0.741437 , 0.962579 , 0.567721 , 0.67584 , 0.797956
1 , 0.501739 , 0.505172 , 0.706871 , 0.447621 , 0.390414 , 0.238928 , 0.523856 , 0.785858 , 0.583834 , 0.699787
2 , 0.378462 , 0.544523 , 0.489703 , 0.564757 , 0.571545 , 0.660484 , 0.361394 , -0.777558 , -0.544672 , 0.42526
3 , -0.274214 , 0.0280477 , 0.260441 , 0.487729 , 0.348792 , 0.0126762 , -0.300566 , 0.212482 , 0.240016 , -0.0268508
4 , 0.453043 , 0.578623 , 0.294849 , 0.25096 , -0.681397 , 0.472749 , 0.308497 , -0.227605 , 0.318082 , -0.442769
5 , 0.268525 , -0.453634 , 0.637982 , 0.269784 , 0.0764711 , 0.96662 , 0.379533 , 0.309345 , 0.553987 , -0.39352
6 , 0.817939 , 0.529943 , 0.550646 , 0.663222 , 0.574169 , 0.508071 , 0.98983 , 0.833354 , 0.55274 , 0.827735
7 , 0.458924 , -0.396365 , 0.323114 , 0.845845 , 0.201834 , -0.594803 , 0.62819 , 0.674326 , 0.509481 , 0.487521
8 , -0.666303 , 0.48602 , 0.559008 , 0.415265 , 0.58542 , 0.558839 , 0.693467 , 0.369375 , 0.969599 , -0.657243
9 , 0.622244 , -0.41344 , 0.181939 , 0.0129887 , 0.651214 , 0.200195 , 0.529733 , 0.460008 , 0.833186 , 0.766718

t = 8
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.935556 , 0.714179 , 0.60316 , 0.267043 , -0.802088 , 0.741437 , 0.770063 , 0.567721 , 0.540672 , 0.638365
1 , 0.501739 , 0.505172 , 0.706871 , 0.447621 , 0.390414 , 0.238928 , 0.419085 , 0.785858 , 0.467067 , 0.55983
2 , 0.378462 , 0.544523 , 0.489703 , 0.564757 , 0.571545 , 0.660484 , 0.289115 , -0.777558 , -0.435738 , 0.340208
3 , -0.274214 , 0.0280477 , 0.260441 , 0.487729 , 0.348792 , 0.0126762 , -0.240453 , 0.212482 , 0.192013 , -0.0214807
4 , 0.453043 , 0.578623 , 0.294849 , 0.25096 , -0.681397 , 0.472749 , 0.246798 , -0.227605 , 0.254465 , -0.354215
5 , 0.268525 , -0.453634 , 0.637982 , 0.269784 , 0.0764711 , 0.96662 , 0.303626 , 0.309345 , 0.44319 , -0.314816
6 , 0.817939 , 0.529943 , 0.550646 , 0.663222 , 0.574169 , 0.508071 , 0.991864 , 0.833354 , 0.642192 , 0.862188
7 , 0.458924 , -0.396365 , 0.323114 , 0.845845 , 0.201834 , -0.594803 , 0.502552 , 0.674326 , 0.407584 , 0.390017
8 , -0.666303 , 0.48602 , 0.559008 , 0.415265 , 0.58542 , 0.558839 , 0.754774 , 0.369375 , 0.975679 , -0.725795
9 , 0.622244 , -0.41344 , 0.181939 , 0.0129887 , 0.651214 , 0.200195 , 0.623786 , 0.460008 , 0.866549 , 0.813374

t = 9
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.935556 , 0.714179 , 0.60316 , 0.213634 , -0.802088 , 0.741437 , 0.61605 , 0.454177 , 0.432538 , 0.510692
1 , 0.501739 , 0.505172 , 0.706871 , 0.358097 , 0.390414 , 0.238928 , 0.335268 , 0.628686 , 0.373653 , 0.447864
2 , 0.378462 , 0.544523 , 0.489703 , 0.451806 , 0.571545 , 0.660484 , 0.231292 , -0.622046 , -0.34859 , 0.272166
3 , -0.274214 , 0.0280477 , 0.260441 , 0.590183 , 0.348792 , 0.0126762 , -0.392362 , 0.369986 , 0.35361 , -0.217185
4 , 0.453043 , 0.578623 , 0.294849 , 0.200768 , -0.681397 , 0.472749 , 0.197438 , -0.182084 , 0.203572 , -0.283372
5 , 0.268525 , -0.453634 , 0.637982 , 0.215827 , 0.0764711 , 0.96662 , 0.242901 , 0.247476 , 0.354552 , -0.251853
6 , 0.817939 , 0.529943 , 0.550646 , 0.730578 , 0.574169 , 0.508071 , 0.993491 , 0.866683 , 0.713753 , 0.889751
7 , 0.458924 , -0.396365 , 0.323114 , 0.876676 , 0.201834 , -0.594803 , 0.602042 , 0.739461 , 0.526068 , 0.512014
8 , -0.666303 , 0.48602 , 0.559008 , 0.532212 , 0.58542 , 0.558839 , 0.803819 , 0.4955 , 0.980543 , -0.780636
9 , 0.622244 , -0.41344 , 0.181939 , 0.210391 , 0.651214 , 0.200195 , 0.699029 , 0.568006 , 0.893239 , 0.850699

