N_ID , 
0 , 0.164434 , 9.35343 , 11.8884 , 15.7204 , 18.1391 , 19.1888 , 20.8287 , 23.6246 , 24.6696 , 27.4753 ,  
1 , 0.511368 , 9.71847 , 17.609 , 19.2149 , 20.8941 , 20.5039 , 20.457 , 23.4289 , 23.6102 , 25.723 ,  
2 , 0.599933 , 10.5415 , 13.3557 , 15.8389 , 19.4949 , 19.3706 , 21.4028 , 24.056 , 25.0688 , 26.9872 ,  
3 , 0.953276 , 9.27873 , 15.3723 , 17.2636 , 19.7547 , 20.5878 , 20.6557 , 23.476 , 23.8781 , 26.5619 ,  
4 , 1.01541 , 10.9176 , 19.7865 , 22.0024 , 24.7794 , 24.9175 , 25.9127 , 29.0161 , 29.2247 , 31.9755 ,  
5 , 1.52434 , 9.76376 , 13.6421 , 16.8463 , 19.0358 , 20.2101 , 21.1608 , 24.4227 , 24.9301 , 27.138 ,  
6 , 0.727134 , 12.1793 , 17.3009 , 18.1238 , 19.4533 , 18.4216 , 18.9032 , 21.3624 , 21.2003 , 23.6175 ,  
7 , 1.48357 , 10.7138 , 11.9164 , 14.1644 , 18.0773 , 19.1254 , 20.575 , 23.7082 , 24.4793 , 26.8733 ,  
8 , 1.45866 , 12.6802 , 14.7463 , 17.014 , 20.563 , 20.027 , 20.8296 , 23.6262 , 23.9593 , 27.0936 ,  
9 , 1.78387 , 9.06329 , 15.8482 , 17.7349 , 19.3767 , 18.8156 , 19.6753 , 22.3498 , 22.6585 , 24.9848 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
