N_ID , 
0 , 1.97925 , 10.307 , 16.0987 , 15.0868 , 18.544 , 18.097 , 16.6715 , 19.6938 , 19.5866 , 19.5383 ,  
1 , 1.10111 , 8.71059 , 16.7099 , 14.5756 , 18.586 , 17.2127 , 15.8343 , 19.5179 , 18.6494 , 18.3177 ,  
2 , 1.39775 , 9.90854 , 13.1157 , 12.1017 , 16.166 , 15.0712 , 13.2832 , 16.9649 , 16.4117 , 15.8426 ,  
3 , 1.85199 , 7.46159 , 14.0965 , 12.834 , 17.5032 , 17.2799 , 15.8143 , 19.5171 , 19.3128 , 18.9028 ,  
4 , 0.46382 , 8.57274 , 16.5992 , 15.7688 , 20.1306 , 20.5158 , 19.2946 , 23.5927 , 23.3726 , 22.7303 ,  
5 , 1.68395 , 9.75976 , 17.7106 , 14.9278 , 19.5917 , 18.1967 , 16.1568 , 20.0389 , 19.0477 , 18.399 ,  
6 , 0.91818 , 8.75654 , 13.8461 , 12.3494 , 15.6736 , 16.0457 , 14.6379 , 18.1243 , 17.9722 , 17.2928 ,  
7 , 1.34739 , 9.14003 , 16.4468 , 14.4852 , 19.1043 , 18.0241 , 16.9613 , 20.529 , 19.8022 , 19.9423 ,  
8 , 0.217475 , 8.8614 , 15.9717 , 13.2664 , 17.471 , 16.9259 , 15.3899 , 18.7839 , 18.4379 , 17.6673 ,  
9 , 0.472549 , 10.9288 , 18.1354 , 15.9373 , 19.2354 , 18.3832 , 14.9405 , 18.5718 , 17.5487 , 16.8779 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
