N_ID , 
0 , 0.0702536 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
1 , 0.698508 , 1.69851 , 2.69851 , 3.69851 , 4.69851 , 5.69851 , 6.69851 , 7.69851 , 8.69851 , 9.69851 ,  
2 , 0.784173 , 0.534173 , 1.53417 , 2.53417 , 3.53417 , 4.53417 , 5.53417 , 6.53417 , 7.53417 , 8.53417 ,  
3 , 0.486648 , 1.48665 , 2.48665 , 3.48665 , 4.48665 , 5.48665 , 6.48665 , 7.48665 , 8.48665 , 9.48665 ,  
4 , 0.388897 , 0.138897 , 1.1389 , 2.1389 , 3.1389 , 4.1389 , 5.1389 , 6.1389 , 7.1389 , 8.1389 ,  
5 , 0.488449 , 0.238449 , 1.23845 , 2.23845 , 3.23845 , 4.23845 , 5.23845 , 6.23845 , 7.23845 , 8.23845 ,  
6 , 0.764458 , 1.76446 , 2.76446 , 3.76446 , 4.76446 , 5.76446 , 6.76446 , 7.76446 , 8.76446 , 9.76446 ,  
7 , 0.731559 , 1.73156 , 2.73156 , 3.73156 , 4.73156 , 5.73156 , 6.73156 , 7.73156 , 8.73156 , 9.73156 ,  
8 , 0.387738 , 0.137738 , 1.13774 , 2.13774 , 3.13774 , 4.13774 , 5.13774 , 6.13774 , 7.13774 , 8.13774 ,  
9 , 0.418043 , 1.41804 , 2.41804 , 3.41804 , 4.41804 , 5.41804 , 6.41804 , 7.41804 , 8.41804 , 9.41804 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
