N_ID , 
0 , 1.21085 , 6.4174 , 14.5439 , 16.0962 , 20.0895 , 21.9831 , 23.5968 , 23.8334 , 28.279 , 25.1221 ,  
1 , 1.74297 , 6.23939 , 14.042 , 16.6108 , 21.9703 , 23.1709 , 25.566 , 26.6101 , 31.4276 , 29.3246 ,  
2 , 1.33604 , 8.14728 , 13.4867 , 16.1598 , 20.7422 , 21.1669 , 23.9452 , 23.8062 , 29.1478 , 26.362 ,  
3 , 0.823634 , 5.91415 , 10.3739 , 12.8972 , 18.6889 , 19.9622 , 22.7969 , 23.0401 , 27.9247 , 25.5792 ,  
4 , 1.05533 , 7.80047 , 14.5684 , 16.8152 , 21.51 , 23.3426 , 25.4538 , 26.0629 , 30.7211 , 27.8915 ,  
5 , 0.791284 , 5.97946 , 12.5688 , 15.7573 , 20.3901 , 21.6012 , 24.1195 , 24.0658 , 28.8493 , 26.025 ,  
6 , 1.74651 , 7.77898 , 13.435 , 16.7827 , 20.9004 , 22.1083 , 25.5211 , 24.9965 , 30.1597 , 27.7716 ,  
7 , 1.02353 , 7.12871 , 12.1014 , 14.3436 , 18.9075 , 19.834 , 22.1346 , 22.1248 , 26.9701 , 24.2877 ,  
8 , 1.86877 , 7.55145 , 16.3301 , 18.4048 , 22.2497 , 25.0645 , 27.0829 , 27.2793 , 32.2785 , 29.4914 ,  
9 , 0.990448 , 6.31268 , 11.4617 , 14.2776 , 17.4425 , 18.9346 , 21.7213 , 21.7558 , 26.2031 , 23.7981 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
