N_ID , 
0 , 0.585467 , 5.47499 , 16.2873 , 19.5341 , 22.8728 , 25.7075 , 27.1517 , 28.2249 , 29.2505 , 30.6845 ,  
1 , 1.29051 , 7.42512 , 16.8017 , 19.2539 , 22.6129 , 24.2213 , 24.8374 , 25.3544 , 26.7179 , 28.2987 ,  
2 , 0.321787 , 5.524 , 18.2378 , 20.7066 , 23.773 , 25.4474 , 26.2511 , 26.6302 , 28.5552 , 30.129 ,  
3 , 1.05319 , 4.86061 , 16.0497 , 17.7018 , 21.203 , 23.4246 , 25.1713 , 25.4804 , 26.1406 , 27.6926 ,  
4 , 0.589312 , 3.38392 , 16.2296 , 17.9612 , 20.6622 , 22.1432 , 22.0778 , 22.1545 , 23.556 , 24.4388 ,  
5 , 0.172124 , 4.62273 , 16.9639 , 19.8001 , 22.5186 , 25.4125 , 26.9134 , 27.3169 , 28.2225 , 29.731 ,  
6 , 1.70434 , 3.67821 , 18.8636 , 21.3503 , 24.0354 , 25.4473 , 26.6823 , 27.2767 , 28.7692 , 30.3253 ,  
7 , 0.702414 , 3.77548 , 12.8073 , 16.4778 , 19.4312 , 21.3533 , 23.0648 , 24.3559 , 25.6275 , 27.5058 ,  
8 , 0.614765 , 5.32316 , 16.425 , 18.5032 , 21.6577 , 23.0644 , 24.6854 , 25.416 , 26.1433 , 27.8908 ,  
9 , 0.0861232 , 3.68471 , 16.0862 , 17.9814 , 20.4412 , 21.6803 , 23.4841 , 24.0826 , 25.118 , 26.4863 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
