N_ID , 
0 , 0.988617 , 10.3475 , 18.612 , 20.3483 , 23.2914 , 23.8918 , 24.4715 , 26.7643 , 27.4404 , 30.475 ,  
1 , 0.411206 , 12.4661 , 17.6353 , 20.7989 , 23.1678 , 23.4205 , 24.2186 , 27.8017 , 27.974 , 30.5626 ,  
2 , 0.786706 , 11.0433 , 13.3217 , 16.527 , 18.7159 , 18.9258 , 19.9063 , 22.9972 , 23.2047 , 26.0462 ,  
3 , 0.725425 , 12.8033 , 17.8693 , 19.833 , 21.4151 , 22.501 , 22.7127 , 25.143 , 25.6712 , 29.4582 ,  
4 , 1.72845 , 12.2758 , 14.0726 , 17.4995 , 20.5656 , 21.381 , 22.6775 , 26.3711 , 26.9814 , 29.424 ,  
5 , 1.21799 , 10.1879 , 17.2439 , 19.2401 , 21.4684 , 21.8724 , 22.7483 , 25.282 , 26.138 , 29.0343 ,  
6 , 1.3856 , 10.9656 , 18.668 , 20.3793 , 22.3915 , 21.5566 , 22.3304 , 25.2393 , 25.3542 , 27.489 ,  
7 , 1.57817 , 8.2172 , 9.97242 , 13.3244 , 15.9945 , 16.7511 , 17.2298 , 20.5992 , 20.816 , 23.9849 ,  
8 , 0.100589 , 11.6626 , 13.4111 , 15.6658 , 18.8249 , 19.2335 , 20.1866 , 23.5334 , 23.7155 , 25.5866 ,  
9 , 0.673116 , 7.48726 , 15.889 , 18.0223 , 20.1484 , 21.4249 , 22.3277 , 24.7625 , 25.3603 , 27.7829 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
