t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
2 , 0.75261 , 0.47305 , 0.948905 , 0.402619 , 0.613758 , 0.952323 , 0.912478 , 0.55319 , 0.688858 , 0.738976
3 , -0.522178 , 0.208423 , 0.471737 , 0.812153 , 0.941404 , 0.782928 , 0.363311 , -0.518394 , -0.813935 , -0.644447
4 , -0.637098 , 0.267605 , 0.421662 , 0.803851 , 0.72653 , -0.94995 , 0.728507 , 0.536216 , -0.675893 , 0.548277
5 , -0.667138 , 0.956327 , 0.456214 , 0.735832 , -0.858218 , 0.437913 , -0.460882 , -0.461351 , 0.902341 , -0.566432
6 , 0.990674 , 0.885714 , 0.778631 , 0.264968 , -0.817133 , 0.4107 , 0.946117 , 0.889499 , 0.377252 , 0.58634
7 , 0.187109 , -0.381787 , 0.912015 , 0.319956 , -0.39143 , 0.237129 , 0.504044 , 0.654988 , -0.0705283 , 0.400983
8 , 0.473089 , 0.482055 , 0.650028 , 0.614109 , 0.727765 , -0.962597 , 0.673857 , 0.439963 , 0.79265 , 0.850738
9 , 0.631442 , -0.740367 , 0.740898 , 0.772884 , -0.758274 , 0.985609 , 0.538095 , 0.827401 , 0.879543 , 0.829307

t = 4
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.662752 , 0.658665 , 0.945586 , 0.896034 , 0.616376 , -0.866146 , -0.655302 , 0.906835 , -0.790594 , 0.826407
1 , 0.440784 , 0.703819 , 0.860464 , 0.829956 , -0.791537 , 0.708058 , 0.674853 , -0.406095 , 0.522251 , -0.483558
2 , 0.75261 , 0.47305 , 0.948905 , 0.402619 , 0.613758 , 0.952323 , 0.912478 , 0.55319 , 0.688858 , 0.738976
3 , -0.617742 , 0.366738 , 0.577389 , 0.849722 , 0.953124 , 0.826342 , 0.490649 , -0.614715 , -0.851148 , -0.715558
4 , -0.709679 , 0.414084 , 0.53733 , 0.843081 , 0.781224 , -0.95996 , 0.782806 , 0.628973 , -0.740715 , 0.638622
5 , -0.667138 , 0.956327 , 0.456214 , 0.735832 , -0.858218 , 0.437913 , -0.460882 , -0.461351 , 0.902341 , -0.566432
6 , 0.990674 , 0.885714 , 0.778631 , 0.264968 , -0.817133 , 0.4107 , 0.946117 , 0.889499 , 0.377252 , 0.58634
7 , 0.187109 , -0.381787 , 0.912015 , 0.319956 , -0.39143 , 0.237129 , 0.504044 , 0.654988 , -0.0705283 , 0.400983
8 , 0.578472 , 0.585644 , 0.720023 , 0.691287 , 0.782212 , -0.970077 , 0.739086 , 0.551971 , 0.83412 , 0.88059
9 , 0.631442 , -0.740367 , 0.740898 , 0.772884 , -0.758274 , 0.985609 , 0.538095 , 0.827401 , 0.879543 , 0.829307

t = 5
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.730202 , 0.726932 , 0.956469 , 0.916827 , 0.693101 , -0.892917 , -0.724242 , 0.925468 , -0.832475 , 0.861126
1 , 0.440784 , 0.703819 , 0.860464 , 0.829956 , -0.791537 , 0.708058 , 0.674853 , -0.406095 , 0.522251 , -0.483558
2 , 0.75261 , 0.47305 , 0.948905 , 0.402619 , 0.613758 , 0.952323 , 0.912478 , 0.55319 , 0.688858 , 0.738976
3 , -0.694194 , 0.493391 , 0.661912 , 0.879778 , 0.962499 , 0.861074 , 0.592519 , -0.691772 , -0.880918 , -0.772446
4 , -0.709679 , 0.414084 , 0.53733 , 0.843081 , 0.781224 , -0.95996 , 0.782806 , 0.628973 , -0.740715 , 0.638622
5 , -0.733711 , 0.965061 , 0.564971 , 0.788665 , -0.886575 , 0.55033 , -0.568706 , -0.569081 , 0.921873 , -0.653146
6 , 0.992539 , 0.908571 , 0.822905 , 0.411974 , -0.853706 , 0.52856 , 0.956893 , 0.911599 , 0.501801 , 0.669072
7 , 0.349687 , -0.505429 , 0.929612 , 0.455965 , -0.513144 , 0.389703 , 0.603235 , 0.723991 , -0.256423 , 0.520786
8 , 0.578472 , 0.585644 , 0.720023 , 0.691287 , 0.782212 , -0.970077 , 0.739086 , 0.551971 , 0.83412 , 0.88059
9 , 0.705154 , -0.792294 , 0.792719 , 0.818307 , -0.806619 , 0.988487 , 0.630476 , 0.861921 , 0.903635 , 0.863446

t = 6
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.784161 , 0.781545 , 0.965175 , 0.933462 , 0.75448 , -0.914333 , -0.779393 , 0.940374 , -0.86598 , 0.888901
1 , 0.552627 , 0.763055 , 0.888372 , 0.863965 , -0.833229 , 0.766446 , 0.739883 , -0.524876 , 0.617801 , -0.586847
2 , 0.75261 , 0.47305 , 0.948905 , 0.402619 , 0.613758 , 0.952323 , 0.912478 , 0.55319 , 0.688858 , 0.738976
3 , -0.694194 , 0.493391 , 0.661912 , 0.879778 , 0.962499 , 0.861074 , 0.592519 , -0.691772 , -0.880918 , -0.772446
4 , -0.709679 , 0.414084 , 0.53733 , 0.843081 , 0.781224 , -0.95996 , 0.782806 , 0.628973 , -0.740715 , 0.638622
5 , -0.733711 , 0.965061 , 0.564971 , 0.788665 , -0.886575 , 0.55033 , -0.568706 , -0.569081 , 0.921873 , -0.653146
6 , 0.994031 , 0.926857 , 0.858324 , 0.529579 , -0.882965 , 0.622848 , 0.965515 , 0.929279 , 0.601441 , 0.735258
7 , 0.47975 , -0.604343 , 0.94369 , 0.564772 , -0.610515 , 0.511762 , 0.682588 , 0.779192 , -0.405138 , 0.616629
8 , 0.578472 , 0.585644 , 0.720023 , 0.691287 , 0.782212 , -0.970077 , 0.739086 , 0.551971 , 0.83412 , 0.88059
9 , 0.705154 , -0.792294 , 0.792719 , 0.818307 , -0.806619 , 0.988487 , 0.630476 , 0.861921 , 0.903635 , 0.863446

t = 7
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.827329 , 0.825236 , 0.97214 , 0.94677 , 0.803584 , -0.931467 , -0.823515 , 0.952299 , -0.892784 , 0.911121
1 , 0.642102 , 0.810444 , 0.910697 , 0.891172 , -0.866583 , 0.813157 , 0.791906 , -0.619901 , 0.694241 , -0.669477
2 , 0.802088 , 0.57844 , 0.959124 , 0.522095 , 0.691006 , 0.961858 , 0.929982 , 0.642552 , 0.751086 , 0.791181
3 , -0.755355 , 0.594713 , 0.729529 , 0.903822 , 0.969999 , 0.888859 , 0.674015 , -0.753417 , -0.904735 , -0.817957
4 , -0.709679 , 0.414084 , 0.53733 , 0.843081 , 0.781224 , -0.95996 , 0.782806 , 0.628973 , -0.740715 , 0.638622
5 , -0.786969 , 0.972049 , 0.651977 , 0.830932 , -0.90926 , 0.640264 , -0.654965 , -0.655264 , 0.937498 , -0.722517
6 , 0.995225 , 0.941486 , 0.886659 , 0.623664 , -0.906372 , 0.698278 , 0.972412 , 0.943423 , 0.681153 , 0.788206
7 , 0.47975 , -0.604343 , 0.94369 , 0.564772 , -0.610515 , 0.511762 , 0.682588 , 0.779192 , -0.405138 , 0.616629
8 , 0.662777 , 0.668515 , 0.776018 , 0.75303 , 0.82577 , -0.976062 , 0.791269 , 0.641577 , 0.867296 , 0.904472
9 , 0.764123 , -0.833835 , 0.834175 , 0.854646 , -0.845295 , 0.99079 , 0.704381 , 0.889537 , 0.922908 , 0.890757

t = 8
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.827329 , 0.825236 , 0.97214 , 0.94677 , 0.803584 , -0.931467 , -0.823515 , 0.952299 , -0.892784 , 0.911121
1 , 0.713681 , 0.848355 , 0.928558 , 0.912937 , -0.893267 , 0.850525 , 0.833525 , -0.695921 , 0.755393 , -0.735582
2 , 0.84167 , 0.662752 , 0.967299 , 0.617676 , 0.752805 , 0.969487 , 0.943986 , 0.714041 , 0.800869 , 0.832945
3 , -0.755355 , 0.594713 , 0.729529 , 0.903822 , 0.969999 , 0.888859 , 0.674015 , -0.753417 , -0.904735 , -0.817957
4 , -0.767743 , 0.531267 , 0.629864 , 0.874465 , 0.824979 , -0.967968 , 0.826245 , 0.703178 , -0.792572 , 0.710897
5 , -0.829575 , 0.977639 , 0.721582 , 0.864746 , -0.927408 , 0.712211 , -0.723972 , -0.724212 , 0.949998 , -0.778013
6 , 0.995225 , 0.941486 , 0.886659 , 0.623664 , -0.906372 , 0.698278 , 0.972412 , 0.943423 , 0.681153 , 0.788206
7 , 0.47975 , -0.604343 , 0.94369 , 0.564772 , -0.610515 , 0.511762 , 0.682588 , 0.779192 , -0.405138 , 0.616629
8 , 0.730222 , 0.734812 , 0.820814 , 0.802424 , 0.860616 , -0.980849 , 0.833015 , 0.713261 , 0.893837 , 0.923578
9 , 0.811298 , -0.867068 , 0.86734 , 0.883716 , -0.876236 , 0.992632 , 0.763505 , 0.911629 , 0.938326 , 0.912605

t = 9
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.827329 , 0.825236 , 0.97214 , 0.94677 , 0.803584 , -0.931467 , -0.823515 , 0.952299 , -0.892784 , 0.911121
1 , 0.770945 , 0.878684 , 0.942846 , 0.93035 , -0.914613 , 0.88042 , 0.86682 , -0.756737 , 0.804314 , -0.788466
2 , 0.873336 , 0.730202 , 0.973839 , 0.694141 , 0.802244 , 0.975589 , 0.955189 , 0.771233 , 0.840695 , 0.866356
3 , -0.804284 , 0.67577 , 0.783623 , 0.923058 , 0.975999 , 0.911087 , 0.739212 , -0.802734 , -0.923788 , -0.854366
4 , -0.814194 , 0.625014 , 0.703891 , 0.899572 , 0.859983 , -0.974374 , 0.860996 , 0.762543 , -0.834057 , 0.768718
5 , -0.829575 , 0.977639 , 0.721582 , 0.864746 , -0.927408 , 0.712211 , -0.723972 , -0.724212 , 0.949998 , -0.778013
6 , 0.99618 , 0.953189 , 0.909327 , 0.698931 , -0.925098 , 0.758623 , 0.977929 , 0.954739 , 0.744922 , 0.830565
7 , 0.5838 , -0.683475 , 0.954952 , 0.651818 , -0.688412 , 0.60941 , 0.74607 , 0.823354 , -0.52411 , 0.693303
8 , 0.730222 , 0.734812 , 0.820814 , 0.802424 , 0.860616 , -0.980849 , 0.833015 , 0.713261 , 0.893837 , 0.923578
9 , 0.811298 , -0.867068 , 0.86734 , 0.883716 , -0.876236 , 0.992632 , 0.763505 , 0.911629 , 0.938326 , 0.912605

