N_ID , 
0 , 1.31883 , 8.72207 , 13.6132 , 15.1325 , 17.3469 , 18.1906 , 20.2803 , 20.45 , 19.7784 , 21.1959 ,  
1 , 0.6133 , 8.85791 , 15.3831 , 19.4017 , 23.1402 , 24.5715 , 27.2704 , 28.119 , 27.7168 , 29.5296 ,  
2 , 1.85583 , 8.82955 , 15.2643 , 17.9328 , 20.4793 , 21.4944 , 23.0787 , 23.226 , 23.4176 , 25.073 ,  
3 , 0.729942 , 6.62677 , 11.5595 , 14.8169 , 18.5832 , 19.9675 , 22.7701 , 23.326 , 24.0381 , 24.938 ,  
4 , 1.36436 , 9.83557 , 17.0335 , 18.4517 , 22.2422 , 23.0838 , 25.4613 , 25.4633 , 24.9095 , 27.0948 ,  
5 , 1.50627 , 10.3325 , 11.4615 , 15.2343 , 19.6956 , 22.066 , 23.8867 , 24.5402 , 25.571 , 26.5571 ,  
6 , 0.499039 , 7.68789 , 13.4531 , 16.804 , 21.1072 , 22.0713 , 25.1889 , 25.4693 , 25.6666 , 27.374 ,  
7 , 1.60375 , 8.20765 , 15.3115 , 19.0152 , 21.948 , 23.6638 , 25.3291 , 26.3103 , 26.3547 , 28.1146 ,  
8 , 0.0236213 , 9.68424 , 12.8625 , 16.641 , 20.3258 , 21.7645 , 24.8379 , 25.6009 , 25.6695 , 26.8033 ,  
9 , 0.612201 , 6.54411 , 15.7143 , 18.7884 , 21.5313 , 23.4369 , 25.4204 , 25.9604 , 27.0517 , 27.624 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
