N_ID , 
0 , 0.641438 , 0.391438 , 1.39144 , 2.39144 , 3.39144 , 4.39144 , 5.39144 , 6.39144 , 7.39144 , 8.39144 ,  
1 , 0.291421 , 1.29142 , 2.29142 , 3.29142 , 4.29142 , 5.29142 , 6.29142 , 7.29142 , 8.29142 , 9.29142 ,  
2 , 0.59273 , 1.59273 , 2.59273 , 3.59273 , 4.59273 , 5.59273 , 6.59273 , 7.59273 , 8.59273 , 9.59273 ,  
3 , 0.778252 , 1.77825 , 2.77825 , 3.77825 , 4.77825 , 5.77825 , 6.77825 , 7.77825 , 8.77825 , 9.77825 ,  
4 , 0.923734 , 1.92373 , 2.92373 , 3.92373 , 4.92373 , 5.92373 , 6.92373 , 7.92373 , 8.92373 , 9.92373 ,  
5 , 0.970611 , 1.97061 , 2.97061 , 3.97061 , 4.97061 , 5.97061 , 6.97061 , 7.97061 , 8.97061 , 9.97061 ,  
6 , 0.112094 , 1.11209 , 2.11209 , 3.11209 , 4.11209 , 5.11209 , 6.11209 , 7.11209 , 8.11209 , 9.11209 ,  
7 , 0.14536 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
8 , 0.259529 , 1.25953 , 2.25953 , 3.25953 , 4.25953 , 5.25953 , 6.25953 , 7.25953 , 8.25953 , 9.25953 ,  
9 , 0.0127567 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
