N_ID , 
0 , 0.560991 , 0.310991 , 1.31099 , 2.31099 , 3.31099 , 4.31099 , 5.31099 , 6.31099 , 7.31099 , 8.31099 ,  
1 , 0.857082 , 0.607082 , 1.60708 , 2.60708 , 3.60708 , 4.60708 , 5.60708 , 6.60708 , 7.60708 , 8.60708 ,  
2 , 0.55678 , 1.55678 , 2.55678 , 3.55678 , 4.55678 , 5.55678 , 6.55678 , 7.55678 , 8.55678 , 9.55678 ,  
3 , 0.00180059 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
4 , 0.609973 , 0.359973 , 1.35997 , 2.35997 , 3.35997 , 4.35997 , 5.35997 , 6.35997 , 7.35997 , 8.35997 ,  
5 , 0.728751 , 0.478751 , 1.47875 , 2.47875 , 3.47875 , 4.47875 , 5.47875 , 6.47875 , 7.47875 , 8.47875 ,  
6 , 0.723869 , 1.72387 , 2.72387 , 3.72387 , 4.72387 , 5.72387 , 6.72387 , 7.72387 , 8.72387 , 9.72387 ,  
7 , 0.640736 , 1.64074 , 2.64074 , 3.64074 , 4.64074 , 5.64074 , 6.64074 , 7.64074 , 8.64074 , 9.64074 ,  
8 , 0.813746 , 1.81375 , 2.81375 , 3.81375 , 4.81375 , 5.81375 , 6.81375 , 7.81375 , 8.81375 , 9.81375 ,  
9 , 0.132572 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
