N_ID , 
0 , 1.06491 , 5.46196 , 16.2691 , 19.5998 , 23.8728 , 24.5032 , 26.248 , 26.6481 , 28.4027 , 28.2021 ,  
1 , 1.1345 , 6.60651 , 14.4974 , 16.2212 , 20.5186 , 21.7016 , 22.9445 , 22.5937 , 24.8802 , 24.592 ,  
2 , 1.74169 , 8.76102 , 14.7303 , 18.3893 , 23.2339 , 25.3983 , 26.8619 , 27.5968 , 29.7008 , 29.8665 ,  
3 , 1.54204 , 9.08466 , 15.326 , 17.0025 , 23.1164 , 25.2803 , 27.354 , 27.3049 , 29.3481 , 29.3952 ,  
4 , 0.0672018 , 4.44832 , 15.3413 , 16.2142 , 20.0623 , 20.6168 , 21.4894 , 20.8646 , 22.281 , 21.9664 ,  
5 , 1.33659 , 7.18177 , 14.7111 , 15.9933 , 21.9954 , 23.9958 , 25.8338 , 25.7985 , 27.6015 , 27.532 ,  
6 , 0.121403 , 2.76934 , 13.1677 , 15.0174 , 19.2565 , 21.0328 , 22.7511 , 22.7143 , 24.2583 , 23.9363 ,  
7 , 1.60417 , 5.6943 , 13.5865 , 17.3386 , 21.0222 , 22.4181 , 24.6598 , 25.4525 , 27.0837 , 27.3627 ,  
8 , 1.79546 , 5.66701 , 15.6558 , 17.3229 , 22.5858 , 24.1307 , 26.1204 , 25.7318 , 27.5803 , 27.4651 ,  
9 , 1.84942 , 5.83813 , 13.0561 , 14.8667 , 19.4593 , 21.0164 , 22.4388 , 22.9897 , 23.972 , 24.0448 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
