N_ID , 
0 , 0.266732 , 1.26673 , 2.26673 , 3.26673 , 4.26673 , 5.26673 , 6.26673 , 7.26673 , 8.26673 , 9.26673 ,  
1 , 0.768151 , 1.76815 , 2.76815 , 3.76815 , 4.76815 , 5.76815 , 6.76815 , 7.76815 , 8.76815 , 9.76815 ,  
2 , 0.841487 , 1.84149 , 2.84149 , 3.84149 , 4.84149 , 5.84149 , 6.84149 , 7.84149 , 8.84149 , 9.84149 ,  
3 , 0.284829 , 1.28483 , 2.28483 , 3.28483 , 4.28483 , 5.28483 , 6.28483 , 7.28483 , 8.28483 , 9.28483 ,  
4 , 0.276711 , 0.0267113 , 1.02671 , 2.02671 , 3.02671 , 4.02671 , 5.02671 , 6.02671 , 7.02671 , 8.02671 ,  
5 , 0.899289 , 0.649289 , 1.64929 , 2.64929 , 3.64929 , 4.64929 , 5.64929 , 6.64929 , 7.64929 , 8.64929 ,  
6 , 0.0449843 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
7 , 0.64333 , 1.64333 , 2.64333 , 3.64333 , 4.64333 , 5.64333 , 6.64333 , 7.64333 , 8.64333 , 9.64333 ,  
8 , 0.0147099 , 1.01471 , 2.01471 , 3.01471 , 4.01471 , 5.01471 , 6.01471 , 7.01471 , 8.01471 , 9.01471 ,  
9 , 0.0824915 , 1.08249 , 2.08249 , 3.08249 , 4.08249 , 5.08249 , 6.08249 , 7.08249 , 8.08249 , 9.08249 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
