N_ID , 
0 , 0.866878 , 1.86688 , 2.86688 , 3.86688 , 4.86688 , 5.86688 , 6.86688 , 7.86688 , 8.86688 , 9.86688 ,  
1 , 0.370617 , 0.120617 , 1.12062 , 2.12062 , 3.12062 , 4.12062 , 5.12062 , 6.12062 , 7.12062 , 8.12062 ,  
2 , 0.224311 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
3 , 0.868709 , 1.86871 , 2.86871 , 3.86871 , 4.86871 , 5.86871 , 6.86871 , 7.86871 , 8.86871 , 9.86871 ,  
4 , 0.918393 , 0.668393 , 1.66839 , 2.66839 , 3.66839 , 4.66839 , 5.66839 , 6.66839 , 7.66839 , 8.66839 ,  
5 , 0.523453 , 1.52345 , 2.52345 , 3.52345 , 4.52345 , 5.52345 , 6.52345 , 7.52345 , 8.52345 , 9.52345 ,  
6 , 0.838008 , 1.83801 , 2.83801 , 3.83801 , 4.83801 , 5.83801 , 6.83801 , 7.83801 , 8.83801 , 9.83801 ,  
7 , 0.828852 , 0.578852 , 1.57885 , 2.57885 , 3.57885 , 4.57885 , 5.57885 , 6.57885 , 7.57885 , 8.57885 ,  
8 , 0.581652 , 1.58165 , 2.58165 , 3.58165 , 4.58165 , 5.58165 , 6.58165 , 7.58165 , 8.58165 , 9.58165 ,  
9 , 0.0607013 , 1.0607 , 2.0607 , 3.0607 , 4.0607 , 5.0607 , 6.0607 , 7.0607 , 8.0607 , 9.0607 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
