N_ID , 
0 , 0.184637 , 5.38171 , 16.8662 , 18.0481 , 19.0948 , 19.587 , 21.6376 , 20.7401 , 22.2981 , 21.9153 ,  
1 , 0.990631 , 4.995 , 10.9904 , 13.8977 , 14.9699 , 15.5322 , 17.8911 , 17.5391 , 18.9979 , 19.3337 ,  
2 , 0.741172 , 4.51495 , 15.7956 , 17.7268 , 18.6788 , 19.2983 , 20.9956 , 19.7359 , 21.5606 , 21.5619 ,  
3 , 1.19803 , 6.01276 , 17.5394 , 18.937 , 18.9941 , 19.4277 , 21.9646 , 20.9117 , 22.4246 , 21.8182 ,  
4 , 1.06015 , 3.35562 , 14.1366 , 15.1473 , 16.2318 , 16.4351 , 18.7041 , 17.2735 , 18.376 , 18.2921 ,  
5 , 1.70049 , 5.58617 , 16.3881 , 17.8234 , 19.7924 , 19.8866 , 21.6106 , 20.4986 , 21.9511 , 22.084 ,  
6 , 0.325205 , 6.42183 , 18.3267 , 19.3699 , 20.6276 , 20.6864 , 22.471 , 21.3866 , 22.8156 , 22.5272 ,  
7 , 0.136967 , 5.83053 , 16.9295 , 18.0099 , 19.6885 , 19.4279 , 21.745 , 20.4582 , 21.8287 , 21.8434 ,  
8 , 0.67391 , 7.09708 , 16.8106 , 18.4102 , 19.9116 , 20.2266 , 23.4836 , 22.2368 , 23.3697 , 23.3919 ,  
9 , 1.05557 , 4.27317 , 13.0999 , 14.1027 , 15.9054 , 16.4202 , 17.8978 , 17.0024 , 18.3114 , 18.2444 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
