N_ID , 
0 , 0.602771 , 0.352771 , 1.35277 , 2.35277 , 3.35277 , 4.35277 , 5.35277 , 6.35277 , 7.35277 , 8.35277 ,  
1 , 0.0268563 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
2 , 0.533586 , 0.283586 , 1.28359 , 2.28359 , 3.28359 , 4.28359 , 5.28359 , 6.28359 , 7.28359 , 8.28359 ,  
3 , 0.998047 , 0.748047 , 1.74805 , 2.74805 , 3.74805 , 4.74805 , 5.74805 , 6.74805 , 7.74805 , 8.74805 ,  
4 , 0.185614 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
5 , 0.775964 , 0.525964 , 1.52596 , 2.52596 , 3.52596 , 4.52596 , 5.52596 , 6.52596 , 7.52596 , 8.52596 ,  
6 , 0.357677 , 1.35768 , 2.35768 , 3.35768 , 4.35768 , 5.35768 , 6.35768 , 7.35768 , 8.35768 , 9.35768 ,  
7 , 0.618458 , 0.368458 , 1.36846 , 2.36846 , 3.36846 , 4.36846 , 5.36846 , 6.36846 , 7.36846 , 8.36846 ,  
8 , 0.126286 , 1.12629 , 2.12629 , 3.12629 , 4.12629 , 5.12629 , 6.12629 , 7.12629 , 8.12629 , 9.12629 ,  
9 , 0.307718 , 0.0577181 , 1.05772 , 2.05772 , 3.05772 , 4.05772 , 5.05772 , 6.05772 , 7.05772 , 8.05772 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
