N_ID , 
0 , 0.79754 , 0.54754 , 1.54754 , 2.54754 , 3.54754 , 4.54754 , 5.54754 , 6.54754 , 7.54754 , 8.54754 ,  
1 , 0.8258 , 0.5758 , 1.5758 , 2.5758 , 3.5758 , 4.5758 , 5.5758 , 6.5758 , 7.5758 , 8.5758 ,  
2 , 0.832789 , 0.582789 , 1.58279 , 2.58279 , 3.58279 , 4.58279 , 5.58279 , 6.58279 , 7.58279 , 8.58279 ,  
3 , 0.475387 , 1.47539 , 2.47539 , 3.47539 , 4.47539 , 5.47539 , 6.47539 , 7.47539 , 8.47539 , 9.47539 ,  
4 , 0.240059 , 1.24006 , 2.24006 , 3.24006 , 4.24006 , 5.24006 , 6.24006 , 7.24006 , 8.24006 , 9.24006 ,  
5 , 0.319315 , 1.31932 , 2.31932 , 3.31932 , 4.31931 , 5.31931 , 6.31931 , 7.31931 , 8.31931 , 9.31931 ,  
6 , 0.109622 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
7 , 0.710624 , 1.71062 , 2.71062 , 3.71062 , 4.71062 , 5.71062 , 6.71062 , 7.71062 , 8.71062 , 9.71062 ,  
8 , 0.323435 , 1.32344 , 2.32344 , 3.32344 , 4.32344 , 5.32344 , 6.32344 , 7.32344 , 8.32343 , 9.32343 ,  
9 , 0.743004 , 0.493004 , 1.493 , 2.493 , 3.493 , 4.493 , 5.493 , 6.493 , 7.493 , 8.493 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
