N_ID , 
0 , 0.00170904 , 7.84228 , 15.0596 , 16.7646 , 19.4723 , 19.4611 , 19.3604 , 22.7972 , 20.6943 , 23.3715 ,  
1 , 1.60949 , 4.45758 , 13.8924 , 15.772 , 17.6558 , 18.8621 , 18.0159 , 21.2177 , 20.3546 , 22.3344 ,  
2 , 1.65148 , 6.51846 , 14.0453 , 16.4612 , 18.7139 , 19.6558 , 19.5906 , 22.8226 , 22.0617 , 24.1277 ,  
3 , 0.233772 , 3.34062 , 12.5128 , 14.3896 , 16.5979 , 16.6212 , 16.2375 , 19.6162 , 18.4298 , 20.4975 ,  
4 , 1.45061 , 3.28001 , 13.3458 , 14.668 , 16.7868 , 16.9031 , 16.956 , 19.7945 , 18.9674 , 20.942 ,  
5 , 0.642293 , 8.18882 , 18.3222 , 20.056 , 20.7277 , 22.0758 , 21.0785 , 24.5255 , 23.3442 , 25.2606 ,  
6 , 0.340892 , 7.19684 , 17.8724 , 19.0033 , 21.7811 , 22.0904 , 21.6741 , 24.8932 , 22.6558 , 25.4947 ,  
7 , 1.02414 , 7.61612 , 16.5556 , 19.4956 , 22.4193 , 22.5624 , 22.6063 , 25.8369 , 24.1326 , 26.6407 ,  
8 , 1.83575 , 6.31724 , 19.5195 , 20.4507 , 21.1784 , 22.5819 , 21.3701 , 24.7833 , 23.421 , 25.4918 ,  
9 , 1.22257 , 5.90741 , 19.5222 , 20.1914 , 22.8064 , 23.218 , 22.9363 , 26.4006 , 24.5835 , 27.1855 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
