N_ID , 
0 , 0.591266 , 14.3067 , 19.9562 , 21.5126 , 23.3002 , 23.6338 , 23.791 , 26.7609 , 26.7745 , 29.7588 ,  
1 , 0.589862 , 11.5752 , 17.0712 , 19.429 , 22.0437 , 22.3736 , 22.6336 , 26.269 , 25.8474 , 28.6071 ,  
2 , 1.66643 , 9.27448 , 15.1996 , 18.0428 , 19.6653 , 20.3573 , 20.6726 , 23.1974 , 23.8848 , 27.0317 ,  
3 , 1.71105 , 15.409 , 22.2848 , 24.2808 , 26.4986 , 26.4575 , 26.936 , 30.5551 , 30.6026 , 33.4202 ,  
4 , 1.28086 , 12.4236 , 18.3826 , 20.9336 , 22.6592 , 23.4459 , 24.1927 , 26.8068 , 27.5663 , 30.2916 ,  
5 , 1.88116 , 9.91232 , 14.6675 , 18.2345 , 19.9476 , 19.8397 , 20.6128 , 23.9198 , 24.2387 , 26.7401 ,  
6 , 1.88861 , 11.043 , 17.5879 , 20.0928 , 22.0561 , 22.2393 , 22.9416 , 25.8165 , 26.4061 , 28.7887 ,  
7 , 0.229621 , 13.5735 , 20.0191 , 22.5142 , 24.0139 , 24.7226 , 24.8001 , 27.7323 , 28.1289 , 31.4015 ,  
8 , 1.75195 , 11.6113 , 17.2366 , 19.5758 , 21.6365 , 21.7197 , 22.8943 , 25.4575 , 26.2715 , 28.3754 ,  
9 , 1.64147 , 11.1983 , 12.6975 , 15.957 , 19.4054 , 19.1034 , 21.0517 , 24.4008 , 24.8687 , 27.2602 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
