t = 0
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
9 , 0.501785 , 0.571618 , -0.439656 , 0.756204 , 0.349071 , -0.624073 , -0.752129 , 0.28699 , 0.957762 , 0.416916

t = 3
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.402295 , 0.745946 , 0.519376 , 0.0441888 , 0.228181 , 0.939909 , 0.808374 , -0.157476 , 0.284408 , 0.229421
1 , 0.726188 , 0.421491 , -0.219367 , -0.472713 , 0.120804 , -0.388745 , 0.619617 , 0.602991 , 0.5536 , 0.40235
2 , 0.798181 , -0.205304 , 0.956615 , 0.135594 , 0.00354015 , -0.210273 , 0.969024 , 0.783081 , 0.358629 , 0.359518
3 , 0.815577 , 0.893698 , 0.655141 , 0.983812 , 0.885226 , 0.233314 , 0.453475 , 0.491464 , -0.281887 , 0.809877
4 , 0.179785 , -0.667403 , 0.196637 , 0.425976 , 0.441267 , 0.386883 , 0.644215 , 0.205499 , 0.156035 , 0.622831
5 , 0.209876 , -0.145659 , -0.388366 , 0.303056 , 0.542228 , 0.877438 , -0.272652 , 0.66191 , -0.174712 , 0.448744
6 , 0.374065 , -0.729734 , 0.692502 , 0.403778 , -0.243269 , -0.909085 , 0.727409 , 0.788208 , 0.166826 , 0.0679513
7 , 0.448592 , 0.981518 , 0.378356 , 0.271785 , 0.715452 , 0.460982 , -0.223334 , 0.59115 , 0.618421 , 0.649701
8 , 0.43852 , -0.428938 , -0.334092 , -0.323458 , 0.713816 , 0.286935 , 0.443312 , -0.709708 , 0.715543 , -0.739157
9 , 0.501785 , 0.571618 , -0.439656 , 0.604963 , 0.279257 , -0.624073 , -0.752129 , 0.28699 , 0.957762 , 0.416916

t = 4
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.402295 , 0.596756 , 0.415501 , 0.0441888 , 0.228181 , 0.939909 , 0.646699 , -0.157476 , 0.284408 , 0.229421
1 , 0.726188 , 0.537193 , -0.375494 , -0.472713 , 0.120804 , -0.388745 , 0.695694 , 0.602991 , 0.5536 , 0.40235
2 , 0.798181 , -0.364243 , 0.965292 , 0.135594 , 0.00354015 , -0.210273 , 0.975219 , 0.783081 , 0.358629 , 0.359518
3 , 0.815577 , 0.714958 , 0.524113 , 0.983812 , 0.885226 , 0.233314 , 0.36278 , 0.491464 , -0.281887 , 0.809877
4 , 0.179785 , -0.533923 , 0.157309 , 0.425976 , 0.441267 , 0.386883 , 0.515372 , 0.205499 , 0.156035 , 0.622831
5 , 0.209876 , -0.116527 , -0.310693 , 0.303056 , 0.542228 , 0.877438 , -0.218122 , 0.66191 , -0.174712 , 0.448744
6 , 0.374065 , -0.783787 , 0.754001 , 0.403778 , -0.243269 , -0.909085 , 0.781927 , 0.788208 , 0.166826 , 0.0679513
7 , 0.448592 , 0.785214 , 0.302685 , 0.271785 , 0.715452 , 0.460982 , -0.178668 , 0.59115 , 0.618421 , 0.649701
8 , 0.43852 , -0.34315 , -0.267274 , -0.323458 , 0.713816 , 0.286935 , 0.354649 , -0.709708 , 0.715543 , -0.739157
9 , 0.501785 , 0.457294 , -0.351725 , 0.604963 , 0.279257 , -0.624073 , -0.601703 , 0.28699 , 0.957762 , 0.416916

t = 5
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.521836 , 0.596756 , 0.415501 , 0.235351 , 0.382545 , 0.951927 , 0.71736 , -0.157476 , 0.284408 , 0.229421
1 , 0.58095 , 0.537193 , -0.375494 , -0.37817 , 0.0966436 , -0.310996 , 0.556555 , 0.602991 , 0.5536 , 0.40235
2 , 0.638545 , -0.364243 , 0.965292 , 0.108475 , 0.00283212 , -0.168218 , 0.780175 , 0.783081 , 0.358629 , 0.359518
3 , 0.852461 , 0.714958 , 0.524113 , 0.98705 , 0.908181 , 0.386651 , 0.490224 , 0.491464 , -0.281887 , 0.809877
4 , 0.343828 , -0.533923 , 0.157309 , 0.540781 , 0.553014 , 0.509507 , 0.612298 , 0.205499 , 0.156035 , 0.622831
5 , 0.367901 , -0.116527 , -0.310693 , 0.442445 , 0.633783 , 0.90195 , -0.374498 , 0.66191 , -0.174712 , 0.448744
6 , 0.499252 , -0.783787 , 0.754001 , 0.523022 , -0.394615 , -0.927268 , 0.825542 , 0.788208 , 0.166826 , 0.0679513
7 , 0.358873 , 0.785214 , 0.302685 , 0.217428 , 0.572361 , 0.368786 , -0.142934 , 0.59115 , 0.618421 , 0.649701
8 , 0.350816 , -0.34315 , -0.267274 , -0.258767 , 0.571053 , 0.229548 , 0.28372 , -0.709708 , 0.715543 , -0.739157
9 , 0.401428 , 0.457294 , -0.351725 , 0.48397 , 0.223405 , -0.499258 , -0.481362 , 0.28699 , 0.957762 , 0.416916

t = 6
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.521836 , 0.596756 , 0.415501 , 0.188281 , 0.382545 , 0.761542 , 0.573888 , -0.12598 , 0.284408 , 0.229421
1 , 0.58095 , 0.537193 , -0.375494 , -0.302536 , 0.0966436 , -0.248797 , 0.445244 , 0.482393 , 0.5536 , 0.40235
2 , 0.638545 , -0.364243 , 0.965292 , 0.0867801 , 0.00283212 , -0.134574 , 0.62414 , 0.626464 , 0.358629 , 0.359518
3 , 0.852461 , 0.714958 , 0.524113 , 0.98964 , 0.908181 , 0.509321 , 0.592179 , 0.593171 , -0.281887 , 0.809877
4 , 0.343828 , -0.533923 , 0.157309 , 0.432624 , 0.553014 , 0.407605 , 0.489838 , 0.1644 , 0.156035 , 0.622831
5 , 0.367901 , -0.116527 , -0.310693 , 0.553956 , 0.633783 , 0.92156 , -0.499598 , 0.729528 , -0.174712 , 0.448744
6 , 0.499252 , -0.783787 , 0.754001 , 0.618418 , -0.394615 , -0.941815 , 0.860433 , 0.830566 , 0.166826 , 0.0679513
7 , 0.358873 , 0.785214 , 0.302685 , 0.373942 , 0.572361 , 0.495029 , -0.314347 , 0.67292 , 0.618421 , 0.649701
8 , 0.350816 , -0.34315 , -0.267274 , -0.207013 , 0.571053 , 0.183638 , 0.226976 , -0.567766 , 0.715543 , -0.739157
9 , 0.401428 , 0.457294 , -0.351725 , 0.387176 , 0.223405 , -0.399407 , -0.38509 , 0.229592 , 0.957762 , 0.416916

t = 7
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.617469 , 0.596756 , 0.415501 , 0.350625 , 0.506036 , 0.761542 , 0.65911 , -0.12598 , 0.284408 , 0.383537
1 , 0.46476 , 0.537193 , -0.375494 , -0.242029 , 0.0773149 , -0.248797 , 0.356195 , 0.482393 , 0.5536 , 0.32188
2 , 0.510836 , -0.364243 , 0.965292 , 0.0694241 , 0.00226569 , -0.134574 , 0.499312 , 0.626464 , 0.358629 , 0.287614
3 , 0.881969 , 0.714958 , 0.524113 , 0.991712 , 0.926545 , 0.509321 , 0.673743 , 0.593171 , -0.281887 , 0.847902
4 , 0.475062 , -0.533923 , 0.157309 , 0.5461 , 0.642411 , 0.407605 , 0.591871 , 0.1644 , 0.156035 , 0.698265
5 , 0.29432 , -0.116527 , -0.310693 , 0.443165 , 0.507026 , 0.92156 , -0.399678 , 0.729528 , -0.174712 , 0.358995
6 , 0.599402 , -0.783787 , 0.754001 , 0.694734 , -0.515692 , -0.941815 , 0.888347 , 0.830566 , 0.166826 , 0.254361
7 , 0.287099 , 0.785214 , 0.302685 , 0.299154 , 0.457889 , 0.495029 , -0.251478 , 0.67292 , 0.618421 , 0.519761
8 , 0.280653 , -0.34315 , -0.267274 , -0.165611 , 0.456842 , 0.183638 , 0.181581 , -0.567766 , 0.715543 , -0.591326
9 , 0.521143 , 0.457294 , -0.351725 , 0.509741 , 0.378724 , -0.399407 , -0.508072 , 0.229592 , 0.957762 , 0.533533

t = 8
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.693975 , 0.677405 , 0.415501 , 0.350625 , 0.506036 , 0.761542 , 0.727288 , -0.12598 , 0.284408 , 0.50683
1 , 0.571808 , 0.629754 , -0.375494 , -0.242029 , 0.0773149 , -0.248797 , 0.484956 , 0.482393 , 0.5536 , 0.457504
2 , 0.408669 , -0.291395 , 0.965292 , 0.0694241 , 0.00226569 , -0.134574 , 0.39945 , 0.626464 , 0.358629 , 0.230091
3 , 0.705575 , 0.571967 , 0.524113 , 0.991712 , 0.926545 , 0.509321 , 0.538994 , 0.593171 , -0.281887 , 0.678321
4 , 0.38005 , -0.427138 , 0.157309 , 0.5461 , 0.642411 , 0.407605 , 0.473496 , 0.1644 , 0.156035 , 0.558612
5 , 0.235456 , -0.0932216 , -0.310693 , 0.443165 , 0.507026 , 0.92156 , -0.319743 , 0.729528 , -0.174712 , 0.287196
6 , 0.679521 , -0.82703 , 0.754001 , 0.694734 , -0.515692 , -0.941815 , 0.910677 , 0.830566 , 0.166826 , 0.403489
7 , 0.229679 , 0.628172 , 0.302685 , 0.299154 , 0.457889 , 0.495029 , -0.201182 , 0.67292 , 0.618421 , 0.415809
8 , 0.224522 , -0.27452 , -0.267274 , -0.165611 , 0.456842 , 0.183638 , 0.145264 , -0.567766 , 0.715543 , -0.473061
9 , 0.616914 , 0.565835 , -0.351725 , 0.509741 , 0.378724 , -0.399407 , -0.606458 , 0.229592 , 0.957762 , 0.626826

t = 9
N_ID / N_ID , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9
0 , 0.693975 , 0.677405 , 0.332401 , 0.350625 , 0.506036 , 0.761542 , 0.581831 , -0.100784 , 0.284408 , 0.50683
1 , 0.571808 , 0.629754 , -0.300395 , -0.242029 , 0.0773149 , -0.248797 , 0.387965 , 0.385914 , 0.5536 , 0.457504
2 , 0.408669 , -0.291395 , 0.972233 , 0.0694241 , 0.00226569 , -0.134574 , 0.51956 , 0.701172 , 0.358629 , 0.230091
3 , 0.705575 , 0.571967 , 0.41929 , 0.991712 , 0.926545 , 0.509321 , 0.431196 , 0.474537 , -0.281887 , 0.678321
4 , 0.38005 , -0.427138 , 0.125848 , 0.5461 , 0.642411 , 0.407605 , 0.378797 , 0.13152 , 0.156035 , 0.558612
5 , 0.235456 , -0.0932216 , -0.248554 , 0.443165 , 0.507026 , 0.92156 , -0.255794 , 0.583622 , -0.174712 , 0.287196
6 , 0.679521 , -0.82703 , 0.803201 , 0.694734 , -0.515692 , -0.941815 , 0.928542 , 0.864453 , 0.166826 , 0.403489
7 , 0.229679 , 0.628172 , 0.442148 , 0.299154 , 0.457889 , 0.495029 , -0.360946 , 0.738336 , 0.618421 , 0.415809
8 , 0.224522 , -0.27452 , -0.213819 , -0.165611 , 0.456842 , 0.183638 , 0.116212 , -0.454213 , 0.715543 , -0.473061
9 , 0.616914 , 0.565835 , -0.28138 , 0.509741 , 0.378724 , -0.399407 , -0.485166 , 0.183674 , 0.957762 , 0.626826

