N_ID , 
0 , 0.427229 , 1.42723 , 2.42723 , 3.42723 , 4.42723 , 5.42723 , 6.42723 , 7.42723 , 8.42723 , 9.42723 ,  
1 , 0.133091 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
2 , 0.834315 , 1.83432 , 2.83432 , 3.83432 , 4.83432 , 5.83432 , 6.83432 , 7.83432 , 8.83432 , 9.83432 ,  
3 , 0.162328 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
4 , 0.718955 , 0.468955 , 1.46896 , 2.46896 , 3.46896 , 4.46896 , 5.46896 , 6.46896 , 7.46896 , 8.46896 ,  
5 , 0.420606 , 1.42061 , 2.42061 , 3.42061 , 4.42061 , 5.42061 , 6.42061 , 7.42061 , 8.42061 , 9.42061 ,  
6 , 0.720176 , 0.470176 , 1.47018 , 2.47018 , 3.47018 , 4.47018 , 5.47018 , 6.47018 , 7.47018 , 8.47018 ,  
7 , 0.55089 , 0.30089 , 1.30089 , 2.30089 , 3.30089 , 4.30089 , 5.30089 , 6.30089 , 7.30089 , 8.30089 ,  
8 , 0.541917 , 1.54192 , 2.54192 , 3.54192 , 4.54192 , 5.54192 , 6.54192 , 7.54192 , 8.54192 , 9.54192 ,  
9 , 0.605029 , 1.60503 , 2.60503 , 3.60503 , 4.60503 , 5.60503 , 6.60503 , 7.60503 , 8.60503 , 9.60503 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
