N_ID , 
0 , 0.113437 , 1.11344 , 2.11344 , 3.11344 , 4.11344 , 5.11344 , 6.11344 , 7.11344 , 8.11344 , 9.11344 ,  
1 , 0.880459 , 1.88046 , 2.88046 , 3.88046 , 4.88046 , 5.88046 , 6.88046 , 7.88046 , 8.88046 , 9.88046 ,  
2 , 0.895505 , 0.645505 , 1.6455 , 2.6455 , 3.6455 , 4.6455 , 5.6455 , 6.6455 , 7.6455 , 8.6455 ,  
3 , 0.40556 , 0.15556 , 1.15556 , 2.15556 , 3.15556 , 4.15556 , 5.15556 , 6.15556 , 7.15556 , 8.15556 ,  
4 , 0.199591 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
5 , 0.37553 , 1.37553 , 2.37553 , 3.37553 , 4.37553 , 5.37553 , 6.37553 , 7.37553 , 8.37553 , 9.37553 ,  
6 , 0.0812098 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
7 , 0.0405591 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
8 , 0.102573 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
9 , 0.0881375 , 1.08814 , 2.08814 , 3.08814 , 4.08814 , 5.08814 , 6.08814 , 7.08814 , 8.08814 , 9.08814 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
