N_ID , 
0 , 0.608173 , 4.35646 , 12.9519 , 15.3503 , 15.3089 , 18.6366 , 20.0244 , 19.2673 , 20.9051 , 23.0992 ,  
1 , 1.89489 , 4.83209 , 16.1517 , 18.3746 , 18.455 , 22.2565 , 24.2475 , 23.5826 , 26.3589 , 28.6591 ,  
2 , 1.60808 , 5.53798 , 14.7685 , 16.9125 , 18.6371 , 22.956 , 25.2629 , 24.9832 , 27.7198 , 29.9089 ,  
3 , 0.544694 , 6.95001 , 14.5496 , 17.617 , 19.3488 , 23.518 , 26.3396 , 26.1109 , 29.1801 , 31.7468 ,  
4 , 0.118534 , 5.32331 , 14.6372 , 15.5123 , 16.6412 , 19.8343 , 21.7491 , 20.9432 , 23.066 , 24.849 ,  
5 , 1.40867 , 6.19217 , 16.7114 , 18.915 , 19.3578 , 23.2161 , 24.5748 , 24.3276 , 26.5688 , 28.6205 ,  
6 , 1.01389 , 3.58271 , 13.125 , 15.0816 , 15.2293 , 18.9536 , 20.6146 , 20.1029 , 22.2784 , 24.5622 ,  
7 , 0.239448 , 5.93968 , 15.6823 , 17.5432 , 19.8725 , 23.7306 , 26.2917 , 26.4462 , 29.2972 , 31.2739 ,  
8 , 0.0355846 , 6.65165 , 13.0413 , 17.9465 , 18.5525 , 23.0318 , 25.3941 , 24.8828 , 26.828 , 30.0087 ,  
9 , 0.438307 , 6.28724 , 18.0581 , 18.2945 , 20.2644 , 23.152 , 25.4405 , 24.6554 , 27.2985 , 28.8702 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
