N_ID , 
0 , 0.272103 , 0.022103 , 1.0221 , 2.0221 , 3.0221 , 4.0221 , 5.0221 , 6.0221 , 7.0221 , 8.0221 ,  
1 , 0.496139 , 1.49614 , 2.49614 , 3.49614 , 4.49614 , 5.49614 , 6.49614 , 7.49614 , 8.49614 , 9.49614 ,  
2 , 0.648 , 1.648 , 2.648 , 3.648 , 4.648 , 5.648 , 6.648 , 7.648 , 8.648 , 9.648 ,  
3 , 0.225806 , 1.22581 , 2.22581 , 3.22581 , 4.22581 , 5.22581 , 6.22581 , 7.22581 , 8.22581 , 9.22581 ,  
4 , 0.37608 , 0.12608 , 1.12608 , 2.12608 , 3.12608 , 4.12608 , 5.12608 , 6.12608 , 7.12608 , 8.12608 ,  
5 , 0.822596 , 1.8226 , 2.8226 , 3.8226 , 4.8226 , 5.8226 , 6.8226 , 7.8226 , 8.8226 , 9.8226 ,  
6 , 0.645985 , 0.395985 , 1.39599 , 2.39599 , 3.39599 , 4.39599 , 5.39599 , 6.39599 , 7.39599 , 8.39599 ,  
7 , 0.622181 , 0.372181 , 1.37218 , 2.37218 , 3.37218 , 4.37218 , 5.37218 , 6.37218 , 7.37218 , 8.37218 ,  
8 , 0.049379 , 1.04938 , 2.04938 , 3.04938 , 4.04938 , 5.04938 , 6.04938 , 7.04938 , 8.04938 , 9.04938 ,  
9 , 0.115757 , 1.11576 , 2.11576 , 3.11576 , 4.11576 , 5.11576 , 6.11576 , 7.11576 , 8.11576 , 9.11576 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
