N_ID , 
0 , 0.549608 , 0.299608 , 1.29961 , 2.29961 , 3.29961 , 4.29961 , 5.29961 , 6.29961 , 7.29961 , 8.29961 ,  
1 , 0.595538 , 0.345538 , 1.34554 , 2.34554 , 3.34554 , 4.34554 , 5.34554 , 6.34554 , 7.34554 , 8.34554 ,  
2 , 0.498398 , 0.248398 , 1.2484 , 2.2484 , 3.2484 , 4.2484 , 5.2484 , 6.2484 , 7.2484 , 8.2484 ,  
3 , 0.395825 , 1.39583 , 2.39582 , 3.39582 , 4.39582 , 5.39582 , 6.39582 , 7.39582 , 8.39582 , 9.39582 ,  
4 , 0.201605 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
5 , 0.842189 , 1.84219 , 2.84219 , 3.84219 , 4.84219 , 5.84219 , 6.84219 , 7.84219 , 8.84219 , 9.84219 ,  
6 , 0.589953 , 0.339953 , 1.33995 , 2.33995 , 3.33995 , 4.33995 , 5.33995 , 6.33995 , 7.33995 , 8.33995 ,  
7 , 0.308451 , 1.30845 , 2.30845 , 3.30845 , 4.30845 , 5.30845 , 6.30845 , 7.30845 , 8.30845 , 9.30845 ,  
8 , 0.856868 , 0.606868 , 1.60687 , 2.60687 , 3.60687 , 4.60687 , 5.60687 , 6.60687 , 7.60687 , 8.60687 ,  
9 , 0.83169 , 1.83169 , 2.83169 , 3.83169 , 4.83169 , 5.83169 , 6.83169 , 7.83169 , 8.83169 , 9.83169 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
