N_ID , 
0 , 0.0169073 , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 ,  
1 , 0.207007 , 1.20701 , 2.20701 , 3.20701 , 4.20701 , 5.20701 , 6.20701 , 7.20701 , 8.20701 , 9.20701 ,  
2 , 0.0474868 , 1.04749 , 2.04749 , 3.04749 , 4.04749 , 5.04749 , 6.04749 , 7.04749 , 8.04749 , 9.04749 ,  
3 , 0.326487 , 0.076487 , 1.07649 , 2.07649 , 3.07649 , 4.07649 , 5.07649 , 6.07649 , 7.07649 , 8.07649 ,  
4 , 0.489975 , 0.239975 , 1.23997 , 2.23997 , 3.23997 , 4.23997 , 5.23997 , 6.23997 , 7.23997 , 8.23997 ,  
5 , 0.292673 , 0.0426725 , 1.04267 , 2.04267 , 3.04267 , 4.04267 , 5.04267 , 6.04267 , 7.04267 , 8.04267 ,  
6 , 0.621723 , 0.371723 , 1.37172 , 2.37172 , 3.37172 , 4.37172 , 5.37172 , 6.37172 , 7.37172 , 8.37172 ,  
7 , 0.0730003 , 1.073 , 2.073 , 3.073 , 4.073 , 5.073 , 6.073 , 7.073 , 8.073 , 9.073 ,  
8 , 0.954131 , 1.95413 , 2.95413 , 3.95413 , 4.95413 , 5.95413 , 6.95413 , 7.95413 , 8.95413 , 9.95413 ,  
9 , 0.455 , 0.205 , 1.205 , 2.205 , 3.205 , 4.205 , 5.205 , 6.205 , 7.205 , 8.205 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
