N_ID , 
0 , 0.64626 , 1.64626 , 2.64626 , 3.64626 , 4.64626 , 5.64626 , 6.64626 , 7.64626 , 8.64626 , 9.64626 ,  
1 , 0.993866 , 1.99387 , 2.99387 , 3.99387 , 4.99387 , 5.99387 , 6.99387 , 7.99387 , 8.99387 , 9.99387 ,  
2 , 0.724876 , 1.72488 , 2.72488 , 3.72488 , 4.72488 , 5.72488 , 6.72488 , 7.72488 , 8.72488 , 9.72488 ,  
3 , 0.993225 , 0.743225 , 1.74322 , 2.74322 , 3.74322 , 4.74323 , 5.74323 , 6.74323 , 7.74323 , 8.74323 ,  
4 , 0.955962 , 0.705962 , 1.70596 , 2.70596 , 3.70596 , 4.70596 , 5.70596 , 6.70596 , 7.70596 , 8.70596 ,  
5 , 0.808863 , 1.80886 , 2.80886 , 3.80886 , 4.80886 , 5.80886 , 6.80886 , 7.80886 , 8.80886 , 9.80886 ,  
6 , 0.393323 , 0.143323 , 1.14332 , 2.14332 , 3.14332 , 4.14332 , 5.14332 , 6.14332 , 7.14332 , 8.14332 ,  
7 , 0.610309 , 1.61031 , 2.61031 , 3.61031 , 4.61031 , 5.61031 , 6.61031 , 7.61031 , 8.61031 , 9.61031 ,  
8 , 0.34843 , 1.34843 , 2.34843 , 3.34843 , 4.34843 , 5.34843 , 6.34843 , 7.34843 , 8.34843 , 9.34843 ,  
9 , 0.566057 , 0.316057 , 1.31606 , 2.31606 , 3.31606 , 4.31606 , 5.31606 , 6.31606 , 7.31606 , 8.31606 ,  
TIME , 0 , 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 
